,Medication,odds ratio,p-val,weight,weight_modi,color,color_clicked,95% CI (LL),95% CI (UL),Disease
139,"Fluoxetine, Oral",8.371716255195881,3.866035487620479e-29,0.9470911387918748,0.9470911387918748,#c9c9c9,#FF0000,5.7728843986154805,12.14048787713811,Neonatal Abstinence Syndrome (NAS)
140,"Labetalol, Oral",5.282660451569149,3.9876760766870135e-29,0.946642670904866,0.946642670904866,#c9c9c9,#FF0000,3.9480081560874254,7.068501467896867,Necrotizing Enterocolitis (NEC)
141,"Hydroxyprogesterone caproate, Route Not Applicable",2.3737772473130527,4.9288499666301706e-29,0.9435751467165192,0.9435751467165192,#c9c9c9,#FF0000,2.0400480242499848,2.7621008686463404,Other Respiratory Disorder
142,"Hydrocodone, Oral",1.508252638135811,7.831262021034664e-29,0.9368722748338868,0.9368722748338868,#c9c9c9,#FF0000,1.4030695769367036,1.6213208937294614,Newborn Respiratory Distress Syndrome (RDS)
143,"Hydralazine, Oral",8.341612797074907,3.148593122517338e-28,0.916729448583867,0.916729448583867,#c9c9c9,#FF0000,5.719564907802114,12.16569882114734,Newborn Respiratory Distress Syndrome (RDS)
144,"Calcium, Oral",0.8495407418256371,1.7131185354184398e-27,0.8922070861985402,0.8922070861985402,#0000ff,#FF0000,0.8249132148744965,0.8749035159188924,Large for Gestational Age (LGA)
145,"Nitrofurantoin, Oral",1.7843802127123107,2.263111141798693e-27,0.8881764705746917,0.8881764705746917,#c9c9c9,#FF0000,1.606977418476775,1.981367446057393,Retinopathy of Prematurity (ROP)
146,"Escitalopram, Oral",8.66058892594979,3.5991406505203364e-27,0.8814600393752419,0.8814600393752419,#c9c9c9,#FF0000,5.852460060555852,12.81611489325743,Neonatal Abstinence Syndrome (NAS)
147,"Acetaminophen, Oral",1.3443131221910152,4.318445893740246e-27,0.8788224172451028,0.8788224172451028,#c9c9c9,#FF0000,1.2738999337517296,1.418618309503073,Transient Tachypnea of the Newborn (TTN)
148,"Labetalol, Oral",0.1584076083772729,8.856766634923149e-27,0.8684241599435064,0.8684241599435064,#0000ff,#FF0000,0.1130763588237788,0.2219117298507376,Postmaturity Syndrome
149,"Promethazine, Oral",1.4867722692420848,8.891185550422785e-27,0.8683680108785025,0.8683680108785025,#c9c9c9,#FF0000,1.382708315226645,1.598668176248675,Bronchopulmonary Dysplasia (BPD)
150,"Enoxaparin, Subcutaneous",1.83699131290282,9.66147195086547e-27,0.8671652234209345,0.8671652234209345,#c9c9c9,#FF0000,1.6434303091305744,2.0533496704619365,Newborn Respiratory Distress Syndrome (RDS)
151,"Promethazine, Oral",1.4888614772585282,1.6742416041529476e-26,0.8592060623416681,0.8592060623416681,#c9c9c9,#FF0000,1.383739965106,1.6019689785389974,Other Respiratory Disorder
152,"Hydroxyprogesterone caproate, Intramuscular",3.6242663166180775,2.4804893810599544e-26,0.8535154209277456,0.8535154209277456,#c9c9c9,#FF0000,2.857498109690364,4.5967856598847225,Newborn Respiratory Distress Syndrome (RDS)
153,"Methyldopa, Oral",1.734477804980124,9.278117539129615e-26,0.8344180043318549,0.8344180043318549,#c9c9c9,#FF0000,1.5649339612190714,1.92238990942796,Transient Tachypnea of the Newborn (TTN)
154,"Labetalol, Oral",2.2345513338080734,1.2388873760960477e-25,0.8302322724122474,0.8302322724122474,#c9c9c9,#FF0000,1.9221929842103904,2.597668238537757,Neonatal Arrhythmia
155,"Progesterone, Vaginal",4.678390581318331,2.8883395021720267e-25,0.8179783920038044,0.8179783920038044,#c9c9c9,#FF0000,3.496506493115477,6.259773426551224,Bronchopulmonary Dysplasia (BPD)
156,"Terbutaline, Oral",1.6490261743512007,3.314411881547594e-25,0.8159864507614122,0.8159864507614122,#c9c9c9,#FF0000,1.50030633812978,1.8124880596619408,Bronchopulmonary Dysplasia (BPD)
157,"Amphetamine, Oral",20.977646569870284,3.8745053609884297e-25,0.8137261244618589,0.8137261244618589,#c9c9c9,#FF0000,11.79331465055099,37.31450136368833,Neonatal Abstinence Syndrome (NAS)
158,"Insulin Human Isophane (NPH), Subcutaneous",1.6731999182078765,6.196574018060616e-25,0.8069282786096762,0.8069282786096762,#c9c9c9,#FF0000,1.517261262667026,1.845165387910676,Transient Tachypnea of the Newborn (TTN)
159,"Terbutaline, Oral",1.6488638964262063,9.335727786518872e-25,0.800995060668166,0.800995060668166,#c9c9c9,#FF0000,1.4988154674391156,1.8139338751174523,Other Respiratory Disorder
160,"Folic acid, Oral",0.7653687453953506,9.866444536313903e-25,0.8001946440378093,0.8001946440378093,#0000ff,#FF0000,0.7272821587501909,0.8054498647879822,Postmaturity Syndrome
161,"Ondansetron, Oral",1.9110850523727312,1.9447313401237264e-24,0.7903713462304833,0.7903713462304833,#c9c9c9,#FF0000,1.6874894963094662,2.164307443329238,Retinopathy of Prematurity (ROP)
162,"Hydroxyprogesterone caproate, Route Not Applicable",3.610701530277781,2.834891189329357e-24,0.784915453527651,0.784915453527651,#c9c9c9,#FF0000,2.8189144313741386,4.624888714481151,Anemia of Prematurity (AOP)
163,"Folic acid, Oral",0.8516136413304285,4.6294670195913e-24,0.7778156335159192,0.7778156335159192,#0000ff,#FF0000,0.8255225596911041,0.8785293455474382,Large for Gestational Age (LGA)
164,"Zolpidem, Oral",1.4517634841686051,4.9185757235219395e-24,0.7769386879359682,0.7769386879359682,#c9c9c9,#FF0000,1.350561585790452,1.5605487644103464,Other Respiratory Disorder
165,"Duloxetine, Oral",3.2486375844135287,7.952507488325002e-24,0.7699831971091801,0.7699831971091801,#c9c9c9,#FF0000,2.5825545301339936,4.086514353025724,Other Respiratory Disorder
166,"Valaciclovir, Oral",0.6309502812078268,1.0487575815595822e-23,0.7659774962199798,0.7659774962199798,#0000ff,#FF0000,0.57668570157758,0.6903210124114386,Newborn Respiratory Distress Syndrome (RDS)
167,"Duloxetine, Oral",3.217759096542519,1.1525322058413932e-23,0.7646115643346385,0.7646115643346385,#c9c9c9,#FF0000,2.560642419232773,4.043506241095706,Bronchopulmonary Dysplasia (BPD)
168,"Metformin, Oral",1.7252262491259986,1.2008112833606713e-23,0.7640175079973379,0.7640175079973379,#c9c9c9,#FF0000,1.5507230981356968,1.9193662712908857,Bronchopulmonary Dysplasia (BPD)
169,"Insulin Human Isophane (NPH), Subcutaneous",0.1066056208739492,1.642485443171703e-23,0.7594832823588524,0.7594832823588524,#0000ff,#FF0000,0.0687206136157263,0.1653762649074983,Postmaturity Syndrome
170,"Venlafaxine, Oral",13.70814104905334,1.8376963210501565e-23,0.7578575418032388,0.7578575418032388,#c9c9c9,#FF0000,8.19823982754249,22.92115563507126,Neonatal Abstinence Syndrome (NAS)
171,"Nifedipine, Oral",0.6277251073541724,2.239447562841338e-23,0.754995303406711,0.754995303406711,#0000ff,#FF0000,0.5727711086905238,0.6879516170144538,Large for Gestational Age (LGA)
172,"Metoclopramide, Oral",2.1149089418096176,3.6962048676121923e-23,0.7477414655123974,0.7477414655123974,#c9c9c9,#FF0000,1.823764977102145,2.452530829522429,Newborn Respiratory Distress Syndrome (RDS)
173,"Progesterone, Oral",2.9120958106000225,8.538877080727547e-23,0.7356199746058727,0.7356199746058727,#c9c9c9,#FF0000,2.353042113913836,3.603973749542817,Neonatal Sepsis
174,"Codeine, Oral",1.4715045699906766,1.5199023755550112e-22,0.7272728102070898,0.7272728102070898,#c9c9c9,#FF0000,1.3617759063803625,1.590074908329771,Newborn Respiratory Distress Syndrome (RDS)
175,"Prenatal Vitamins, Oral",0.7240184992411268,1.7987824790550042e-22,0.724834045043526,0.724834045043526,#0000ff,#FF0000,0.6785215739713456,0.7725661310593949,Postmaturity Syndrome
176,"Insulin aspart, Subcutaneous",2.451411944931048,2.0695171521469322e-22,0.7228043656605999,0.7228043656605999,#c9c9c9,#FF0000,2.0466386363467484,2.936239166518151,Newborn Respiratory Distress Syndrome (RDS)
177,"Zolpidem, Oral",1.4295570182324582,2.319855300814356e-22,0.7211513034349253,0.7211513034349253,#c9c9c9,#FF0000,1.3302334318560989,1.5362967276549035,Bronchopulmonary Dysplasia (BPD)
178,"Metformin, Oral",1.7086350362307188,2.539961521104743e-22,0.7198390954210475,0.7198390954210475,#c9c9c9,#FF0000,1.533646146209877,1.9035901431695896,Other Respiratory Disorder
179,"Metoclopramide, Oral",1.8827336933295369,2.907783986102476e-22,0.7178812619849662,0.7178812619849662,#c9c9c9,#FF0000,1.65686335686847,2.139395590652605,Bronchopulmonary Dysplasia (BPD)
180,"Promethazine, Oral",0.3407567566928398,3.447903446568433e-22,0.7154148301483685,0.7154148301483685,#0000ff,#FF0000,0.2740548326795425,0.4236931934259991,Postmaturity Syndrome
181,"Hydroxyprogesterone caproate, Route Not Applicable",3.284617151109414,3.457495268973304e-22,0.7153746135160153,0.7153746135160153,#c9c9c9,#FF0000,2.5821064977648813,4.178259044970077,Neonatal Anemia
182,"Calcium ascorbate, Oral",3.487571605817627,3.724609378342375e-22,0.7142973089180032,0.7142973089180032,#c9c9c9,#FF0000,2.7080544209366897,4.491473883120202,Neonatal Death
183,"Glyburide, Oral",1.5465093073620215,2.545837254464337e-21,0.6864723120854213,0.6864723120854213,#c9c9c9,#FF0000,1.4132009192109565,1.6923927838178392,Transient Tachypnea of the Newborn (TTN)
184,"Ascorbic acid, Oral",0.8828300085392088,3.651723262329415e-21,0.681250071397519,0.681250071397519,#0000ff,#FF0000,0.8602852558077007,0.9059655721352454,Large for Gestational Age (LGA)
185,"Metronidazole, Oral",2.1379465465015253,4.692680547818896e-21,0.6776193003062884,0.6776193003062884,#c9c9c9,#FF0000,1.825181600703932,2.5043072064362994,Retinopathy of Prematurity (ROP)
186,"Potassium chloride, Oral",2.79975235307732,5.299121070278431e-21,0.675859871931436,0.675859871931436,#c9c9c9,#FF0000,2.259033250213454,3.4698972393705696,Newborn Respiratory Distress Syndrome (RDS)
187,"Glyburide, Oral",1.2227707780801,6.989753891319792e-21,0.6718512705153129,0.6718512705153129,#c9c9c9,#FF0000,1.1724175612980408,1.2752865745811923,Neonatal Jaundice
188,"Methyldopa, Oral",0.152684603786241,7.083590074193305e-21,0.6716582193093789,0.6716582193093789,#0000ff,#FF0000,0.1030650980769642,0.2261928496487979,Postmaturity Syndrome
189,"Insulin aspart, Injection",2.4601053564336874,1.038887357402851e-20,0.6661143846261942,0.6661143846261942,#c9c9c9,#FF0000,2.0363069014581705,2.972105216762701,Transient Tachypnea of the Newborn (TTN)
190,"Betamethasone, Injection",3.3955337982114013,1.101572207893874e-20,0.6652662343213882,0.6652662343213882,#c9c9c9,#FF0000,2.6262088762220874,4.390225727734891,Bronchopulmonary Dysplasia (BPD)
191,"Hydrocodone, Oral",0.4975583041577548,1.5533674794547655e-20,0.6602908597088043,0.6602908597088043,#0000ff,#FF0000,0.429418223391971,0.5765108524757818,Postmaturity Syndrome
192,"Citrus bioflavonoids, Oral",6.870597017027512,1.8003023301724e-20,0.6581551518798872,0.6581551518798872,#c9c9c9,#FF0000,4.571892439996122,10.32506866465725,Neonatal Death
193,"Ascorbyl phosphate, Oral",6.870597017027512,1.8003023301724e-20,0.6581551518798872,0.6581551518798872,#c9c9c9,#FF0000,4.571892439996122,10.32506866465725,Neonatal Death
194,"Betamethasone, Injection",7.320867997827734,2.223972699219592e-20,0.6550956849439324,0.6550956849439324,#c9c9c9,#FF0000,4.801666472700899,11.161772385967376,Retinopathy of Prematurity (ROP)
195,"Venlafaxine, Oral",2.3308791576230714,6.408770228320118e-20,0.6397741766254705,0.6397741766254705,#c9c9c9,#FF0000,1.9439514543863257,2.7948216686083605,Other Respiratory Disorder
196,"Betamethasone, Injection",3.3564885797626296,6.570067284982815e-20,0.6394143394248865,0.6394143394248865,#c9c9c9,#FF0000,2.588496931231345,4.352338784005326,Other Respiratory Disorder
197,"Bupropion, Oral",1.7069717249602934,6.723347089990464e-20,0.6390804822631658,0.6390804822631658,#c9c9c9,#FF0000,1.521894824508871,1.9145557386031675,Other Respiratory Disorder
198,"Venlafaxine, Oral",2.316543013292468,6.969371873064606e-20,0.6385602120564868,0.6385602120564868,#c9c9c9,#FF0000,1.9342070110436405,2.774455630547328,Bronchopulmonary Dysplasia (BPD)
199,"Calcium carbonate, Oral",3.809945644894695,1.6246000224036474e-19,0.6263084515037548,0.6263084515037548,#c9c9c9,#FF0000,2.850456313337936,5.0924077485874255,Neonatal Death
200,"Metoclopramide, Oral",1.821204770877564,2.4085308585129795e-19,0.6206082595019352,0.6206082595019352,#c9c9c9,#FF0000,1.5981388981257354,2.0754058494897163,Other Respiratory Disorder
201,"Insulin human, Injection",1.938968885276159,2.792134599201401e-19,0.6184687883233886,0.6184687883233886,#c9c9c9,#FF0000,1.6779628382028702,2.240574256159137,Other Respiratory Disorder
202,"Terbutaline, Oral",2.09840365047183,2.9419123218532345e-19,0.6177123424914447,0.6177123424914447,#c9c9c9,#FF0000,1.7846883574951606,2.467264305177405,Neonatal Anemia
203,"Bupropion, Oral",1.684818742858965,3.69001008729386e-19,0.61443241488729,0.61443241488729,#c9c9c9,#FF0000,1.5028559689052736,1.8888132030088,Bronchopulmonary Dysplasia (BPD)
204,"Betamethasone, Injection",5.442965128943967,5.038781322406257e-19,0.6099224829713458,0.6099224829713458,#c9c9c9,#FF0000,3.7497026073838486,7.900858413827611,Neonatal Anemia
205,"Insulin detemir, Subcutaneous",3.485632511960874,6.889455085293994e-19,0.6053938375610308,0.6053938375610308,#c9c9c9,#FF0000,2.6457332267564366,4.592161403715535,Neonatal Hypoglycemia
206,"Insulin human, Injection",1.9150468541618169,9.089120572270062e-19,0.6013826045126481,0.6013826045126481,#c9c9c9,#FF0000,1.6582758243918465,2.211576867786786,Bronchopulmonary Dysplasia (BPD)
207,"Insulin human, Injection",2.404925415875273,2.006809684091002e-18,0.5899164603967081,0.5899164603967081,#c9c9c9,#FF0000,1.9760764936648307,2.9268433051376817,Neonatal Hypoglycemia
208,"Atenolol, Oral",4.260639249230581,2.921002715639887e-18,0.5844822679755037,0.5844822679755037,#c9c9c9,#FF0000,3.0753905179046663,5.9026802308190165,Neonatal Hypoglycemia
209,"Betamethasone, Injection",5.678313473538609,3.3130747766039813e-18,0.5826589587304867,0.5826589587304867,#c9c9c9,#FF0000,3.839814587764459,8.397083548386158,Anemia of Prematurity (AOP)
210,"Sertraline, Oral",1.471153887393311,3.795140719361676e-18,0.5806924038780168,0.5806924038780168,#c9c9c9,#FF0000,1.3484079509156557,1.6050734193036729,Newborn Respiratory Distress Syndrome (RDS)
211,"Ascorbic acid, Oral",0.8323177057398221,4.07104197496402e-18,0.5796764806584148,0.5796764806584148,#0000ff,#FF0000,0.7985159080681823,0.8675503597216369,Postmaturity Syndrome
212,"Hydroxyprogesterone caproate, Intramuscular",5.4349259406513415,9.060191844758224e-18,0.5680954202090152,0.5680954202090152,#c9c9c9,#FF0000,3.6927848714072553,7.998954991685801,Retinopathy of Prematurity (ROP)
213,"Acetaminophen, Oral",1.56806448925222,1.2100156730194022e-17,0.5639069668114417,0.5639069668114417,#c9c9c9,#FF0000,1.414457484735156,1.7383528801604229,Retinopathy of Prematurity (ROP)
214,"Lamotrigine, Oral",11.01054069353253,1.390937226610034e-17,0.5618897489799449,0.5618897489799449,#c9c9c9,#FF0000,6.347372499766225,19.099557552105345,Neonatal Abstinence Syndrome (NAS)
215,"Amoxicillin, Oral",0.6799410582655625,2.144589720100209e-17,0.5556218593364786,0.5556218593364786,#0000ff,#FF0000,0.6219803112967747,0.7433030183084036,Postmaturity Syndrome
216,"Metronidazole, Oral",1.3852159400521988,2.6603201602094528e-17,0.5525022031468186,0.5525022031468186,#c9c9c9,#FF0000,1.2844991077144694,1.4938299209789958,Bronchopulmonary Dysplasia (BPD)
217,"Cyclobenzaprine, Oral",5.552905249956187,3.6156861945331673e-17,0.5480603089662213,0.5480603089662213,#c9c9c9,#FF0000,3.7265940836742777,8.274246140751963,Neonatal Abstinence Syndrome (NAS)
218,"Codeine, Oral",0.5164161220602409,3.665208854780717e-17,0.5478633757631136,0.5478633757631136,#0000ff,#FF0000,0.4428108847507045,0.6022562233850177,Postmaturity Syndrome
219,"Terbutaline, Oral",2.106505253049457,4.7203952337096505e-17,0.5442007212275006,0.5442007212275006,#c9c9c9,#FF0000,1.7701382342501526,2.506789749674363,Anemia of Prematurity (AOP)
220,"Hydrochlorothiazide, Oral",5.317849569594898,4.8715570415404115e-17,0.5437444069295867,0.5437444069295867,#c9c9c9,#FF0000,3.5991004726066502,7.857386660939528,Anemia of Prematurity (AOP)
221,"Fluoxetine, Oral",1.7901484189967083,5.668434337730464e-17,0.5415512293266165,0.5415512293266165,#c9c9c9,#FF0000,1.5620135883689443,2.0516027427025727,Newborn Respiratory Distress Syndrome (RDS)
222,"Progesterone, Vaginal",3.7826951949527072,5.913142145938346e-17,0.540939389362555,0.540939389362555,#c9c9c9,#FF0000,2.769815784974844,5.165969165002884,Other Respiratory Disorder
223,"Terbutaline, Oral",0.1543134469637717,7.647707160862086e-17,0.5372156250009351,0.5372156250009351,#0000ff,#FF0000,0.0994475158933112,0.2394493185670654,Postmaturity Syndrome
224,"Clonazepam, Oral",3.1978385024065945,8.115959278281606e-17,0.5363553380233349,0.5363553380233349,#c9c9c9,#FF0000,2.4325530840988967,4.203884040319796,Newborn Respiratory Distress Syndrome (RDS)
225,"Oxycodone, Oral",1.5815176996739435,8.263052167741803e-17,0.5360953168457082,0.5360953168457082,#c9c9c9,#FF0000,1.419774565904358,1.7616868863887318,Transient Tachypnea of the Newborn (TTN)
226,"Enoxaparin, Subcutaneous",2.3696859341540644,9.383438700857236e-17,0.5342545992923652,0.5342545992923652,#c9c9c9,#FF0000,1.9334927690585584,2.904283644806095,Retinopathy of Prematurity (ROP)
227,"Hydrocodone, Oral",1.1556822734741692,9.766530814924056e-17,0.5336753225109536,0.5336753225109536,#c9c9c9,#FF0000,1.1168975075215557,1.1958138577873472,Neonatal Jaundice
228,"Escitalopram, Oral",1.862562341235884,1.0289827381452803e-16,0.5329197303582958,0.5329197303582958,#c9c9c9,#FF0000,1.6081904647421867,2.1571689119212905,Transient Tachypnea of the Newborn (TTN)
229,"Indomethacin, Oral",5.133318258764708,1.244873665067406e-16,0.5301624906777914,0.5301624906777914,#c9c9c9,#FF0000,3.485088080266729,7.561058928459104,Neonatal Arrhythmia
230,"Amlodipine, Oral",3.796959981545689,1.7027025820455478e-16,0.5256287068462817,0.5256287068462817,#c9c9c9,#FF0000,2.7646121315658423,5.214802082668238,Newborn Respiratory Distress Syndrome (RDS)
231,"Prenatal Vitamins, Oral",0.8511462222045112,2.280457612642501e-16,0.521399266522441,0.521399266522441,#0000ff,#FF0000,0.8190052505588568,0.8845485313783705,Large for Gestational Age (LGA)
232,"Prednisone, Oral",2.464666645523519,2.8084566545414265e-16,0.518384409153224,0.518384409153224,#c9c9c9,#FF0000,1.9856645510260995,3.059218471930264,Retinopathy of Prematurity (ROP)
233,"Furosemide, Oral",5.724308911419964,2.9497057093172163e-16,0.5176740437068873,0.5176740437068873,#c9c9c9,#FF0000,3.767613641946428,8.697206143577276,Newborn Respiratory Distress Syndrome (RDS)
234,"Nifedipine, Oral",3.493501921356352,3.015961536828987e-16,0.5173524733804274,0.5173524733804274,#c9c9c9,#FF0000,2.5880745734400263,4.715689339004798,Necrotizing Enterocolitis (NEC)
235,"Calcium, Oral",0.9421735612584392,4.0860010059594793e-16,0.5129567176927247,0.5129567176927247,#0000ff,#FF0000,0.928750443427424,0.9557906817880052,Neonatal Jaundice
236,"Hydrochlorothiazide, Oral",2.941392831351876,5.821804244853785e-16,0.5078314133859421,0.5078314133859421,#c9c9c9,#FF0000,2.265054379520496,3.8196839186526543,Bronchopulmonary Dysplasia (BPD)
237,"Glyburide, Oral",1.4538492293188388,6.49256891214994e-16,0.506252781069033,0.506252781069033,#c9c9c9,#FF0000,1.3276867501419385,1.5920002074020967,Newborn Respiratory Distress Syndrome (RDS)
238,"Methyldopa, Oral",4.387004657911893,6.664260398946227e-16,0.5058749347223633,0.5058749347223633,#c9c9c9,#FF0000,3.064293376512552,6.280668168412826,Necrotizing Enterocolitis (NEC)
239,"Oxycodone, Oral",1.6400232299027298,7.96089683901623e-16,0.5033012667944401,0.5033012667944401,#c9c9c9,#FF0000,1.4540214999428211,1.849818723262588,Neonatal Sepsis
