node,tsne-origin-one,tsne-origin-two,tsne-origin-one-modi,tsne-origin-two-modi,New_Med_Group,color
"Sulconazole, Topical application",26.66845251131264,-33.660020270742905,-2.6994986358895403,-1333.32825618536,Skin & Mucous Membrane,#cc6699
"Sulfacetamide, Ophthalmic",54.28504889681631,-97.3062277009666,24.91709774961413,-1396.9744636155838,Skin & Mucous Membrane,#cc6699
"Sulfacetamide, Topical application",32.60436698123041,-102.81276897442352,3.236415834028236,-1402.4810048890406,Skin & Mucous Membrane,#cc6699
"Sulfanilamide, Vaginal",-10.23657423290203,-0.2140902212452999,-39.60452538010421,-1299.8823261358625,Skin & Mucous Membrane,#cc6699
"Sulfuric acid, Topical application",33.07832770635062,-32.50703999009612,3.710376559148443,-1332.175275904713,Skin & Mucous Membrane,#cc6699
"Tavaborole, Topical application",33.1968611367322,-33.01707337039346,3.828909989530018,-1332.6853092850106,Skin & Mucous Membrane,#cc6699
"Tazarotene, Topical application",31.55350649092813,26.17260582044088,2.185555343725952,-1273.4956300941762,Skin & Mucous Membrane,#cc6699
"Terconazole, Vaginal",92.5368217701643,-65.79194709342809,63.16887062296212,-1365.460183008045,Skin & Mucous Membrane,#cc6699
"Tretinoin, Multiple Routes",32.76639047241241,-33.69062642533902,3.3984393252102336,-1333.358862339956,Skin & Mucous Membrane,#cc6699
"Tretinoin, Route Not Applicable",33.24720926934515,-33.9769393459582,3.8792581221429714,-1333.6451752605751,Skin & Mucous Membrane,#cc6699
"Tretinoin, Topical application",-62.1590977100589,-102.60894811384291,-91.52704885726108,-1402.27718402846,Skin & Mucous Membrane,#cc6699
"Triamcinolone, Inhalation",-50.1687785889433,-15.660700784946073,-79.53672973614547,-1315.3289366995632,Skin & Mucous Membrane,#cc6699
"Triamcinolone, Injection",62.62324088913397,55.78616144361777,33.25528974193179,-1243.8820744709992,Skin & Mucous Membrane,#cc6699
"Triamcinolone, Nasal",78.1597886247531,-85.6881744438001,48.79183747755093,-1385.3564103584172,Skin & Mucous Membrane,#cc6699
"Triamcinolone, Oromucosal",97.45524552082443,1.7402233379928305,68.08729437362226,-1297.9280125766245,Skin & Mucous Membrane,#cc6699
"Triamcinolone, Route Not Applicable",62.482254996620185,1.0898587825040238,33.11430384941801,-1298.578377132113,Skin & Mucous Membrane,#cc6699
"Triamcinolone, Topical application",-150.0,1.332360377374016,-179.36795114720218,-1298.335875537243,Skin & Mucous Membrane,#cc6699
"Ulobetasol, Topical application",-15.467182355223343,-87.17947432951297,-44.83513350242552,-1386.84771024413,Skin & Mucous Membrane,#cc6699
"Urea, Route Not Applicable",32.59965282916468,-33.03689496638401,3.2317016819625053,-1332.705130881001,Skin & Mucous Membrane,#cc6699
"Urea, Topical application",104.12616611419716,-27.34889770706092,74.75821496699498,-1327.017133621678,Skin & Mucous Membrane,#cc6699
"Almotriptan, Oral",17.719691361975663,10.61891107387092,431.54324125216726,-1221.756871533154,Autonomic Drugs,#FF5733
"Arformoterol, Inhalation",-15.71308952151736,-39.47647915552217,398.11046036867424,-1271.8522617625472,Autonomic Drugs,#FF5733
"Baclofen, Oral",103.54395856248064,-21.889609266206463,517.3675084526723,-1254.2653918732317,Autonomic Drugs,#FF5733
"Benzatropine, Oral",53.823507521258,17.410012756601446,467.6470574114496,-1214.9657698504236,Autonomic Drugs,#FF5733
"Bethanechol, Oral",6.230122633276778,-31.82257786383548,420.0536725234684,-1264.1983604708605,Autonomic Drugs,#FF5733
"Carisoprodol, Oral",78.95923666484853,-132.469012623687,492.78278655504016,-1364.844795230712,Autonomic Drugs,#FF5733
"Cevimeline, Oral",26.29142428468685,-24.803600866650854,440.11497417487845,-1257.179383473676,Autonomic Drugs,#FF5733
"Chlorzoxazone, Oral",-24.72303226289607,-61.37788436743544,389.1005176272955,-1293.7536669744604,Autonomic Drugs,#FF5733
"Clidinium, Oral",52.05793806248499,-24.7254475699372,465.8814879526766,-1257.1012301769622,Autonomic Drugs,#FF5733
"Cyclobenzaprine, Oral",45.97414614247657,62.927784747173575,459.79769603266817,-1169.4479978598515,Autonomic Drugs,#FF5733
"Dichloralphenazone, Oral",-42.49632057744846,150.0,371.3272293127432,-1082.375782607025,Autonomic Drugs,#FF5733
"Dicyclomine, Oral",85.75577432776637,33.5534408307349,499.579324217958,-1198.8223417762902,Autonomic Drugs,#FF5733
"Dihydroergotamine, Nasal",-11.301651871197803,-19.934771700483367,402.5218980189938,-1252.3105543075085,Autonomic Drugs,#FF5733
"Donepezil, Oral",34.32539477589327,-6.430734951280158,448.1489446660848,-1238.8065175583051,Autonomic Drugs,#FF5733
"Eletriptan, Oral",-20.49860049135208,-92.58366842165556,393.3249493988395,-1324.9594510286806,Autonomic Drugs,#FF5733
"Epinephrine, Injection",-41.5589117099064,19.36510266305646,372.2646381802852,-1213.0106799439686,Autonomic Drugs,#FF5733
"Epinephrine, Multiple Routes",-60.14747064716335,-56.14833345057406,353.67607924302825,-1288.524116057599,Autonomic Drugs,#FF5733
"Frovatriptan, Oral",26.59154508447776,35.50558582530735,440.4150949746694,-1196.8701967817176,Autonomic Drugs,#FF5733
"Glycopyrronium, Oral",129.34190076045394,-95.9192054432912,543.1654506506455,-1328.2949880503163,Autonomic Drugs,#FF5733
"Glycopyrronium, Route Not Applicable",9.131215660183102,-10.010220829987446,422.9547655503747,-1242.3860034370125,Autonomic Drugs,#FF5733
"Hyoscyamine, Oral",-134.2948789484276,-94.22286313812396,279.528670941764,-1326.598645745149,Autonomic Drugs,#FF5733
"Hyoscyamine, Sublingual",-76.87813101381995,17.522534242796553,336.94541887637166,-1214.8532483642284,Autonomic Drugs,#FF5733
"Ipratropium, Inhalation",-86.48345057621077,86.45706868304461,327.34009931398083,-1145.9187139239805,Autonomic Drugs,#FF5733
"Ipratropium, Nasal",-108.30123887573006,-7.254578546485533,305.52231101446154,-1239.6303611535106,Autonomic Drugs,#FF5733
"Isometheptene, Oral",-25.95711515195337,145.9253153861061,387.86643473823824,-1086.4504672209189,Autonomic Drugs,#FF5733
"Isometheptene, Route Not Applicable",-31.74220980612453,-10.344188449632211,382.0813400840671,-1242.7199710566572,Autonomic Drugs,#FF5733
"Levosalbutamol, Inhalation",-66.29018566719428,-15.452902438272758,347.5333642229973,-1247.8286850452978,Autonomic Drugs,#FF5733
"Mepyramine, Oral",146.68776574247784,-4.347704359696621,560.5113156326695,-1236.7234869667216,Autonomic Drugs,#FF5733
"Metaxalone, Oral",94.55188608334392,78.56240061273647,508.3754359735356,-1153.8133819942886,Autonomic Drugs,#FF5733
"Methocarbamol, Oral",21.72365728975734,-150.0,435.54720717994894,-1382.375782607025,Autonomic Drugs,#FF5733
"Methscopolamine, Oral",-149.99010166624026,-35.477470908925866,263.83344822395134,-1267.8532535159509,Autonomic Drugs,#FF5733
"Midodrine, Oral",-4.820472908401172,59.28999804328214,409.0030769817904,-1173.085784563743,Autonomic Drugs,#FF5733
"Naratriptan, Oral",10.22881014142743,-76.63883362755914,424.0523600316191,-1309.014616234584,Autonomic Drugs,#FF5733
"Nicotine, Transdermal",72.05691963853391,-5.492544474117324,485.8804695287255,-1237.8683270811423,Autonomic Drugs,#FF5733
"Orciprenaline, Inhalation",43.34396172588944,-70.01418128686468,457.167511616081,-1302.3899638938897,Autonomic Drugs,#FF5733
"Orphenadrine, Oral",-7.207293612478196,25.70963993113179,406.61625627771343,-1206.6661426758933,Autonomic Drugs,#FF5733
"Pirbuterol, Inhalation",15.256477517570744,96.67209127428416,429.0800274077624,-1135.7036913327408,Autonomic Drugs,#FF5733
"Pyridostigmine, Oral",-22.594070831212875,-127.04153440399864,391.2294790589787,-1359.4173170110237,Autonomic Drugs,#FF5733
"Rizatriptan, Oral",99.29067705617422,-58.26095928256551,513.1142269463658,-1290.6367418895904,Autonomic Drugs,#FF5733
"Salbutamol, Inhalation",-110.38423980520042,94.1660555631062,303.4393100849912,-1138.2097270439187,Autonomic Drugs,#FF5733
"Salbutamol, Oral",-46.111128429416425,54.54680157185609,367.7124214607752,-1177.828981035169,Autonomic Drugs,#FF5733
"Scopolamine, Ophthalmic",5.055949910788172,-51.54179999870739,418.8794998009798,-1283.9175826057324,Autonomic Drugs,#FF5733
"Scopolamine, Oral",-110.74256502096242,-79.30743240869907,303.0809848692292,-1311.683215015724,Autonomic Drugs,#FF5733
"Scopolamine, Route Not Applicable",28.777633251908583,-44.34083851869809,442.6011831421002,-1276.7166211257231,Autonomic Drugs,#FF5733
"Scopolamine, Transdermal",75.15986051119577,-90.6242089178938,488.98341040138735,-1322.9999915249189,Autonomic Drugs,#FF5733
"Sumatriptan, Nasal",128.84741984816742,33.132402732436105,542.670969738359,-1199.243379874589,Autonomic Drugs,#FF5733
"Sumatriptan, Oral",29.506393405943555,-107.06762459979312,443.3299432961352,-1339.4434072068182,Autonomic Drugs,#FF5733
"Sumatriptan, Subcutaneous",-61.84330907684354,-89.48899596770002,351.9802408133481,-1321.864778574725,Autonomic Drugs,#FF5733
"Terbutaline, Oral",-76.88107077052707,-131.71547486563605,336.94247911966454,-1364.091257472661,Autonomic Drugs,#FF5733
"Terbutaline, Subcutaneous",-11.268485190174374,2.374771884072004,402.5550647000172,-1230.001010722953,Autonomic Drugs,#FF5733
"Tiotropium, Inhalation",-93.62261861261192,-41.24697254347375,320.2009312775797,-1273.6227551504987,Autonomic Drugs,#FF5733
"Tizanidine, Oral",-150.0,18.14434114668535,263.8235498901916,-1214.2314414603395,Autonomic Drugs,#FF5733
"Trihexyphenidyl, Oral",-38.44956700957528,-32.08155082956313,375.3739828806163,-1264.4573334365882,Autonomic Drugs,#FF5733
"Varenicline, Oral",-103.93084437928664,44.625851474343335,309.892705510905,-1187.7499311326817,Autonomic Drugs,#FF5733
"Zolmitriptan, Nasal",62.60501041526982,-47.07015362717323,476.4285603054614,-1279.445936234198,Autonomic Drugs,#FF5733
"Zolmitriptan, Oral",150.0,-49.04195197451939,563.8235498901915,-1281.4177345815444,Autonomic Drugs,#FF5733
"Alosetron, Oral",-35.520370219804505,-20.775681900725004,772.2895961155742,-1039.3251693038808,Gastrointestinal Drugs,#009999
"Aprepitant, Oral",128.22049751382832,-76.11351960740745,936.0304638492072,-1094.6630070105632,Gastrointestinal Drugs,#009999
"Atropine, Ophthalmic",7.066713152699492,55.202668705843166,814.8766794880783,-963.3468186973124,Gastrointestinal Drugs,#009999
"Atropine, Oral",136.03882785325362,122.69509969335728,943.8487941886324,-895.8543877097984,Gastrointestinal Drugs,#009999
"Balsalazide, Oral",-87.79589826133133,74.66963246295433,720.0140680740474,-943.8798549402012,Gastrointestinal Drugs,#009999
"Bisacodyl, Oral",28.28001763314424,-38.42995260140589,836.0899839685229,-1056.9794400045616,Gastrointestinal Drugs,#009999
"Bisacodyl, Rectal",4.62460808177309,-38.07105447185994,812.4345744171518,-1056.6205418750155,Gastrointestinal Drugs,#009999
"Cimetidine, Oral",-25.761536814905327,80.08843753208558,782.0484295204734,-938.46104987107,Gastrointestinal Drugs,#009999
"Dexlansoprazole, Oral",19.582807811432104,-102.39899512324196,827.3927741468108,-1120.9484825263976,Gastrointestinal Drugs,#009999
"Diphenoxylate, Oral",124.34467080139342,134.78377935211194,932.1546371367722,-883.7657080510437,Gastrointestinal Drugs,#009999
"Dolasetron, Oral",3.536849301407358,24.583538553563898,811.346815636786,-993.9659488495918,Gastrointestinal Drugs,#009999
"Dronabinol, Oral",-20.176388610106784,5.744793382688329,787.633577725272,-1012.8046940204674,Gastrointestinal Drugs,#009999
"Esomeprazole, Oral",47.94689952664919,60.85242379522825,855.7568658620279,-957.6970636079276,Gastrointestinal Drugs,#009999
"Famotidine, Intravenous",30.609099998221467,-12.50630423267046,838.4190663336002,-1031.0557916358262,Gastrointestinal Drugs,#009999
"Famotidine, Oral",-83.57047509127818,17.06319250653715,724.2394912441005,-1001.4862948966186,Gastrointestinal Drugs,#009999
"Granisetron, Oral",-49.55584930013694,-50.3317544018271,758.2541170352417,-1068.881241804983,Gastrointestinal Drugs,#009999
"Lactobacillus casei, Oral",64.89215896762263,101.3665496387766,872.7021253030014,-917.1829377643792,Gastrointestinal Drugs,#009999
"Lansoprazole, Oral",-73.92831008925826,-24.8646322918311,733.8816562461204,-1043.4141196949868,Gastrointestinal Drugs,#009999
"Lansoprazole, Route Not Applicable",0.949070226410612,0.4690596341639548,808.7590365617893,-1018.0804277689916,Gastrointestinal Drugs,#009999
"Linaclotide, Oral",68.12931078289637,25.15885399506448,875.9392771182751,-993.3906334080912,Gastrointestinal Drugs,#009999
"Loperamide, Oral",106.91327300629864,-36.63889361393467,914.7232393416772,-1055.1883810170905,Gastrointestinal Drugs,#009999
"Lubiprostone, Oral",135.23816178282777,47.20899464818328,943.0481281182064,-971.3404927549724,Gastrointestinal Drugs,#009999
"Magnesium oxide, Oral",-48.81352028954943,7.116693305708395,758.9964460458293,-1011.4327940974472,Gastrointestinal Drugs,#009999
"Meclizine, Oral",74.24734550037223,-58.20898494268393,882.057311835751,-1076.7584723458397,Gastrointestinal Drugs,#009999
"Mesalazine, Multiple Routes",-17.742604052066042,-78.614407149786,790.0673622833126,-1097.1638945529417,Gastrointestinal Drugs,#009999
"Mesalazine, Oral",-24.894677852110263,-108.12627161197618,782.9152884832685,-1126.675759015132,Gastrointestinal Drugs,#009999
"Mesalazine, Rectal",-113.2775606806292,-39.18472783481037,694.5324056547495,-1057.734215237966,Gastrointestinal Drugs,#009999
"Metoclopramide, Oral",104.83370788943463,-118.27004581506527,912.6436742248134,-1136.819533218221,Gastrointestinal Drugs,#009999
"Misoprostol, Oral",-109.32278499505814,-91.93907704787316,698.4871813403206,-1110.4885644510289,Gastrointestinal Drugs,#009999
"Naloxegol, Oral",-10.4509927536416,-19.2309638122793,797.3589735817371,-1037.780451215435,Gastrointestinal Drugs,#009999
"Nizatidine, Oral",-60.88467440932777,-139.31124157345556,746.9252919260509,-1157.8607289766112,Gastrointestinal Drugs,#009999
"Olsalazine, Oral",49.43347172217889,-27.065649530330475,857.2434380575576,-1045.6151369334862,Gastrointestinal Drugs,#009999
"Omeprazole, Oral",-150.0,35.371523962622575,657.8099663353787,-983.1779634405332,Gastrointestinal Drugs,#009999
"Ondansetron, Injection",32.06350377435675,30.712506251107783,839.8734701097354,-987.836981152048,Gastrointestinal Drugs,#009999
"Ondansetron, Oral",-65.82090416868871,-83.7361728559658,741.98906216669,-1102.2856602591214,Gastrointestinal Drugs,#009999
"Ondansetron, Oromucosal",-18.69892041455674,-45.341959989845,789.111045920822,-1063.8914473930006,Gastrointestinal Drugs,#009999
"Pancrelipase amylase, Oral",55.75776468137113,-148.12543898229154,863.5677310167498,-1166.6749263854472,Gastrointestinal Drugs,#009999
"Pancrelipase lipase, Oral",9.593548975168773,148.44728355842426,817.4035153105475,-870.1022038447314,Gastrointestinal Drugs,#009999
"Pancrelipase protease, Oral",31.378758159140403,150.0,839.1887244945191,-868.5494874031557,Gastrointestinal Drugs,#009999
"Pantoprazole, Oral",76.65322160593738,-15.596472408542269,884.463187941316,-1034.145959811698,Gastrointestinal Drugs,#009999
"Paregoric, Oral",-22.913536931782065,35.95845331118434,784.8964294035966,-982.5910340919712,Gastrointestinal Drugs,#009999
"Potassium sulfate, Oral",47.17961955348002,3.724447591069492,854.9895858888588,-1014.8250398120862,Gastrointestinal Drugs,#009999
"Prochlorperazine, Oral",1.2130911803789388,-150.0,809.0230575157576,-1168.5494874031556,Gastrointestinal Drugs,#009999
"Prochlorperazine, Rectal",62.36904087383158,-99.060880554419,870.1790072092103,-1117.610367957575,Gastrointestinal Drugs,#009999
"Rabeprazole, Oral",15.210374335898734,92.96852404384224,823.0203406712774,-925.5809633593136,Gastrointestinal Drugs,#009999
"Ranitidine, Oral",150.0,-18.688124708515744,957.8099663353788,-1037.2376121116715,Gastrointestinal Drugs,#009999
"Sennosides, Oral",9.719736226964471,-61.21806571440396,817.5297025623431,-1079.7675531175596,Gastrointestinal Drugs,#009999
"Sodium bicarbonate, Oral",-128.87001145900294,20.901942274754504,678.9399548763757,-997.6475451284012,Gastrointestinal Drugs,#009999
"Sodium sulfate, Oral",40.809015770738654,-66.35619795745212,848.6189821061173,-1084.9056853606078,Gastrointestinal Drugs,#009999
"Sucralfate, Oral",105.33712907512378,11.10498234365332,913.1470954105024,-1007.4445050595024,Gastrointestinal Drugs,#009999
"Sucralfate, Route Not Applicable",11.70304333713608,-17.806618231116573,819.5130096725147,-1036.3561056342724,Gastrointestinal Drugs,#009999
"Tegaserod, Oral",-52.83205732296348,47.14142393978912,754.9779090124152,-971.4080634633666,Gastrointestinal Drugs,#009999
"Trimethobenzamide, Oral",89.94635738368859,60.66559804010208,897.7563237190673,-957.8838893630536,Gastrointestinal Drugs,#009999
"Trimethobenzamide, Rectal",21.03331368448872,7.115029067970653,828.8432800198674,-1011.434458335185,Gastrointestinal Drugs,#009999
"Ursodeoxycholic acid, Oral",-53.0410996450504,116.75654980734583,754.7688666903283,-901.79293759581,Gastrointestinal Drugs,#009999
"Alteplase, Intravenous",-24.29297026898574,-37.319789219387786,1081.4519486968525,-720.9338427475673,Blood Form/Coagul Agents,#003366
"Aminocaproic acid, Oral",-3.1338411089822102,-3.762165141015089,1102.611077856856,-687.3762186691946,Blood Form/Coagul Agents,#003366
"Clopidogrel, Oral",-150.0,27.9624123930152,955.7449189658382,-655.6516411351643,Blood Form/Coagul Agents,#003366
"Coagulation Factor IX (Recombinant), Intravenous",-36.66509958134976,-7.279028384024059,1069.0798193844885,-690.8930819122036,Blood Form/Coagul Agents,#003366
"Dalteparin, Subcutaneous",-48.250429098174976,-76.53225285127252,1057.494489867663,-760.146306379452,Blood Form/Coagul Agents,#003366
"Dipyridamole, Oral",-59.94551091171455,-30.296335149627808,1045.7994080541237,-713.9103886778073,Blood Form/Coagul Agents,#003366
"Enoxaparin, Injection",-8.77772777703521,100.8667982733148,1096.967191188803,-582.7472552548647,Blood Form/Coagul Agents,#003366
"Enoxaparin, Subcutaneous",51.44836899739471,150.0,1157.193287963233,-533.6140535281795,Blood Form/Coagul Agents,#003366
"Erythropoietin, Injection",50.54173249793632,50.44180469600386,1156.2866514637744,-633.1722488321757,Blood Form/Coagul Agents,#003366
"Ferrous gluconate, Oral",-84.42099476996725,65.50179014323751,1021.323924195871,-618.112263384942,Blood Form/Coagul Agents,#003366
"Ferrous sulfate anhydrous, Oral",98.06426062588072,-37.32686554905621,1203.809179591719,-720.9409190772358,Blood Form/Coagul Agents,#003366
"Filgrastim, Injection",-63.11301092876983,14.81220129593862,1042.6319080370683,-668.8018522322409,Blood Form/Coagul Agents,#003366
"Fondaparinux, Subcutaneous",-4.817465565392581,-127.52601046649907,1100.9274534004458,-811.1400639946786,Blood Form/Coagul Agents,#003366
"Heme iron polypeptide, Oral",150.0,-134.57972216516256,1255.7449189658382,-818.1937756933421,Blood Form/Coagul Agents,#003366
"Heparin, Injection",18.432040652709304,129.7559022209481,1124.1769596185477,-553.8581513072314,Blood Form/Coagul Agents,#003366
"Heparin, Intravenous",-103.86365227041132,-13.542321530921413,1001.8812666954268,-697.1563750591009,Blood Form/Coagul Agents,#003366
"Iron Dextran, Injection",-95.60614965337358,-112.80739578994331,1010.1387693124648,-796.4214493181229,Blood Form/Coagul Agents,#003366
"Iron sucrose, Intravenous",-135.86222897583178,-58.895159606969855,969.8826899900064,-742.5092131351494,Blood Form/Coagul Agents,#003366
"Phenylalanine, Oral",129.00196742113326,-150.0,1234.7468863869717,-833.6140535281795,Blood Form/Coagul Agents,#003366
"Rivaroxaban, Oral",13.72281925523265,-34.75574981815667,1119.467738221071,-718.3698033463362,Blood Form/Coagul Agents,#003366
"Sodium ferric gluconate complex, Intravenous",47.98956798095068,0.0915171917370401,1153.7344869467888,-683.5225363364425,Blood Form/Coagul Agents,#003366
"Tinzaparin, Subcutaneous",-17.344757169470597,32.442346986736254,1088.4001617963677,-651.1717065414432,Blood Form/Coagul Agents,#003366
"Warfarin, Oral",34.89614851382831,-78.34259928467756,1140.6410674796666,-761.9566528128571,Blood Form/Coagul Agents,#003366
"Ascorbic acid, Intravenous",13.146459994219043,-50.14013921335891,1285.349347524351,-317.5346286105607,Vitamins & Comb,#00ff99
"Ascorbic acid, Oral",150.0,-45.59198356253049,1422.202887530132,-312.9864729597323,Vitamins & Comb,#00ff99
"Ascorbyl phosphate, Oral",101.56607924626442,2.6953252959658585,1373.7689667763966,-264.6991641012359,Vitamins & Comb,#00ff99
"Aspartic acid, Oral",-43.15694589369458,-58.369913138552064,1229.0459416364374,-325.76440253575385,Vitamins & Comb,#00ff99
"Beta carotene, Oral",86.68872440749502,-90.94691145527992,1358.8916119376272,-358.3414008524817,Vitamins & Comb,#00ff99
"Biotin, Intravenous",36.47520958348756,-53.97834952423944,1308.6780971136195,-321.3728389214412,Vitamins & Comb,#00ff99
"Biotin, Oral",63.5364994707378,22.42329168584493,1335.73938700087,-244.97119771135684,Vitamins & Comb,#00ff99
"Blueberry, Oral",69.39959166950541,-97.6532926504146,1341.6024791996374,-365.0477820476164,Vitamins & Comb,#00ff99
"Boron, Oral",-24.11036949708297,-74.03679872798043,1248.0925180330491,-341.43128812518216,Vitamins & Comb,#00ff99
"Calcitriol, Oral",35.25122074622598,-120.17794820518084,1307.454108276358,-387.5724376023826,Vitamins & Comb,#00ff99
"Calcitriol, Topical application",74.70782979441316,-56.035563610135455,1346.9107173245452,-323.4300530073372,Vitamins & Comb,#00ff99
"Calcium ascorbate, Oral",92.92137850040774,-123.6620212546125,1365.1242660305395,-391.0565106518143,Vitamins & Comb,#00ff99
"Calcium carbonate, Oral",92.60301794416564,-101.28866534350564,1364.8059054742978,-368.6831547407074,Vitamins & Comb,#00ff99
"Calcium threonate, Oral",80.5307763426757,-119.83087428345934,1352.7336638728077,-387.2253636806611,Vitamins & Comb,#00ff99
"Calcium, Oral",147.8252193439522,-35.75133495602802,1420.0281068740842,-303.1458243532298,Vitamins & Comb,#00ff99
"Cholecalciferol, Oral",140.63134278493965,-28.28070281699937,1412.8342303150716,-295.6751922142012,Vitamins & Comb,#00ff99
"Choline, Oral",63.28525602808469,-21.92254324650821,1335.4881435582167,-289.31703264371,Vitamins & Comb,#00ff99
"Chromium, Oral",52.061066050932055,0.7269460142297532,1324.2639535810642,-266.667543382972,Vitamins & Comb,#00ff99
"Citrus bioflavonoids, Oral",94.17840272555316,6.708885204772173,1366.3812902556851,-260.6856041924296,Vitamins & Comb,#00ff99
"Cobamamide, Oral",55.21969027910026,-89.70585184072215,1327.4225778092325,-357.1003412379239,Vitamins & Comb,#00ff99
"Copper, Intrauterine",47.27515153868888,-51.74869376201556,1319.478039068821,-319.1431831592173,Vitamins & Comb,#00ff99
"Copper, Oral",128.16326448391771,-48.292385648252576,1400.36615201405,-315.6868750454544,Vitamins & Comb,#00ff99
"Cyanocobalamin, Injection",7.679408687756876,-33.89730264597485,1279.882296217889,-301.2917920431766,Vitamins & Comb,#00ff99
"Cyanocobalamin, Intravenous",24.3391367204994,-54.76801337692838,1296.5420242506316,-322.16250277413013,Vitamins & Comb,#00ff99
"Cyanocobalamin, Nasal",-3.0496753722771075,-70.62312219972013,1269.153212157855,-338.0176115969219,Vitamins & Comb,#00ff99
"Cyanocobalamin, Oral",137.00163606957244,-46.66632748386053,1409.2045235997043,-314.0608168810623,Vitamins & Comb,#00ff99
"Cyanocobalamin, Route Not Applicable",52.20016562135896,-62.369023880193055,1324.4030531514911,-329.76351327739485,Vitamins & Comb,#00ff99
"Dexpanthenol, Injection",21.601978387746414,-66.75809583299022,1293.8048659178785,-334.152585230192,Vitamins & Comb,#00ff99
"Dexpanthenol, Intravenous",31.57247053011571,-63.48077053809412,1303.7753580602478,-330.8752599352959,Vitamins & Comb,#00ff99
"Doconexent, Oral",71.91091354570565,-148.64226438679108,1344.1138010758375,-416.0367537839928,Vitamins & Comb,#00ff99
"Docusate, Oral",-1.275085526368315,27.66265485998065,1270.927802003764,-239.73183453722112,Vitamins & Comb,#00ff99
"Ergocalciferol, Oral",-8.49912255913003,-53.4525061249665,1263.703764971002,-320.8469955221683,Vitamins & Comb,#00ff99
"Ferrous asparto glycinate, Oral",-11.88618520029297,-124.82515168794215,1260.3167023298392,-392.219641085144,Vitamins & Comb,#00ff99
"Ferrous fumarate, Oral",88.7843578426303,-42.30982752337809,1360.9872453727623,-309.70431692057986,Vitamins & Comb,#00ff99
"Fish oil, Oral",-32.718517484394084,-4.300084478168685,1239.484370045738,-271.69457387537045,Vitamins & Comb,#00ff99
"Folic acid, Injection",32.74498146837976,-87.68865774309391,1304.947868998512,-355.0831471402957,Vitamins & Comb,#00ff99
"Folic acid, Intravenous",32.30177579898742,-44.53631617570103,1304.5046633291197,-311.9308055729028,Vitamins & Comb,#00ff99
"Folic acid, Oral",143.3820446538066,-61.980818333578654,1415.5849321839387,-329.37530773078043,Vitamins & Comb,#00ff99
"Folic acid, Route Not Applicable",123.99812227728891,-121.98580954229143,1396.201009807421,-389.3802989394932,Vitamins & Comb,#00ff99
"Ginger, Oral",18.115374021729565,-100.37241635350838,1290.3182615518615,-367.7669057507102,Vitamins & Comb,#00ff99
"Icosapent, Oral",10.813248267358006,-6.135377596171622,1283.01613579749,-273.5298669933734,Vitamins & Comb,#00ff99
"Iodine, Oral",-8.045078907869964,37.498938833267005,1264.157808622262,-229.8955505639348,Vitamins & Comb,#00ff99
"Iron, Oral",144.86233716095524,-70.82666868834903,1417.0652246910872,-338.2211580855508,Vitamins & Comb,#00ff99
"Lauric acid, Oral",80.03856741052809,-15.319596675899817,1352.24145494066,-282.7140860731016,Vitamins & Comb,#00ff99
"Leucovorin, Oral",29.616193407791457,-29.22751188067372,1301.8190809379234,-296.6220012778755,Vitamins & Comb,#00ff99
"Leucovorin, Route Not Applicable",59.81326195528044,-51.632310419968334,1332.0161494854126,-319.0267998171701,Vitamins & Comb,#00ff99
"Levomefolic acid, Oral",38.30444802176615,-148.9048148022399,1310.5073355518982,-416.2993041994417,Vitamins & Comb,#00ff99
"Linoleic acid, Oral",-25.973211910033967,-7.79202028596751,1246.229675620098,-275.1865096831693,Vitamins & Comb,#00ff99
"Lutein, Oral",42.27730324506104,-9.280480943050094,1314.480190775193,-276.6749703402519,Vitamins & Comb,#00ff99
"Magnesium carbonate, Oral",39.42888439903905,-74.80462879337018,1311.6317719291712,-342.19911819057194,Vitamins & Comb,#00ff99
"Magnesium sulfate, Intravenous",41.97606072452851,-64.15936937570488,1314.1789482546606,-331.55385877290666,Vitamins & Comb,#00ff99
"Magnesium sulfate, Oral",75.96785460233372,-37.65267753666478,1348.170742132466,-305.0471669338665,Vitamins & Comb,#00ff99
"Magnesium, Oral",-31.515066836723875,-91.7701842827306,1240.6878206934082,-359.1646736799324,Vitamins & Comb,#00ff99
"Manganese, Oral",35.71957748511426,-102.73898971221617,1307.9224650152464,-370.1334791094179,Vitamins & Comb,#00ff99
"Mecobalamin, Oral",27.285700747933618,-150.0,1299.4885882780657,-417.39448939720177,Vitamins & Comb,#00ff99
"Mecobalamin, Route Not Applicable",56.10687184503709,-39.24366122733761,1328.3097593751693,-306.6381506245394,Vitamins & Comb,#00ff99
"Methionine, Oral",42.97426542963549,-40.23053826579337,1315.1771529597677,-307.62502766299514,Vitamins & Comb,#00ff99
"Multivitamin, Oral",-26.16853505973652,-42.414927921785846,1246.0343524703956,-309.8094173189876,Vitamins & Comb,#00ff99
"Niacin, Intravenous",22.06546370264508,-42.13673833476251,1294.2683512327771,-309.5312277319643,Vitamins & Comb,#00ff99
"Niacin, Oral",-150.0,-9.972785737593057,1122.202887530132,-277.3672751347948,Vitamins & Comb,#00ff99
"Nicotinamide, Injection",43.92679506405008,-85.39012284216376,1316.1296825941822,-352.7846122393655,Vitamins & Comb,#00ff99
