,Medication,odds ratio,p-val,95% CI (LL),95% CI (UL),best_shrink_coeff,Disease
183,"Venlafaxine, Oral",1.146855899200719,0.2147067914640142,0.9236411633825038,1.424014547721926,0.371544138047798,Other Respiratory Disorder
184,"Betamethasone, Injection",1.059320450162668,0.7098320581387676,0.7819773059879676,1.435028622365295,0.2450696532120906,Other Respiratory Disorder
185,"Bupropion, Oral",1.184231764298821,0.0087120923914214,1.0436774523920187,1.3437148310142246,0.0223822731901061,Other Respiratory Disorder
186,"Venlafaxine, Oral",1.1730375555064867,0.145248887744134,0.9463296493628582,1.4540568474791784,0.201615128653548,Bronchopulmonary Dysplasia (BPD)
187,"Calcium carbonate, Oral",1.3396100789923977,0.2068357826772259,0.8507895874098927,2.109282001442077,1.0,Neonatal Death
188,"Metoclopramide, Oral",1.135526237082323,0.0908761544287431,0.979969939913907,1.3157748851108828,1.6259136744426872,Other Respiratory Disorder
189,"Insulin human, Injection",1.030954971321817,0.7080226684301272,0.8789243715724967,1.2092828316861608,0.6907703284253696,Other Respiratory Disorder
190,"Terbutaline, Oral",1.0709885272661472,0.4561154197120739,0.8942385456968426,1.2826738805380944,0.0451748367991113,Neonatal Anemia
191,"Bupropion, Oral",1.1987686677899263,0.0046890027804032,1.057208601226854,1.3592836051534125,0.056565804733494,Bronchopulmonary Dysplasia (BPD)
192,"Betamethasone, Injection",1.0859227751339169,0.738839296163485,0.6688693943048412,1.7630172401297035,0.0176738553194048,Neonatal Anemia
193,"Insulin detemir, Subcutaneous",1.0463674034103914,0.7688483437908582,0.7734028210545417,1.4156720315901088,0.0602234841874563,Neonatal Hypoglycemia
194,"Insulin human, Injection",1.0001579568574697,0.998466920926213,0.8513313015778026,1.1750019490783283,0.0160957872930798,Bronchopulmonary Dysplasia (BPD)
195,"Insulin human, Injection",0.979240980905668,0.8311348354889256,0.8075231591559563,1.1874741768240744,0.0871506515026376,Neonatal Hypoglycemia
196,"Atenolol, Oral",1.1564310937356994,0.5347840976668715,0.730827495201244,1.8298885624034875,0.0349191945583796,Neonatal Hypoglycemia
197,"Betamethasone, Injection",1.0816403649969726,0.757584477844329,0.657136478891857,1.7803697051846643,0.2406650688083945,Anemia of Prematurity (AOP)
198,"Sertraline, Oral",1.2070105617895648,0.0002751498366475,1.0906490890196248,1.3357866530481706,1.0,Newborn Respiratory Distress Syndrome (RDS)
199,"Hydroxyprogesterone caproate, Intramuscular",1.036599471735286,0.8959198709986678,0.6049508518845116,1.776240931729458,0.0182472836480568,Retinopathy of Prematurity (ROP)
200,"Acetaminophen, Oral",1.1025784526283533,0.1208726940486887,0.9745895352447116,1.247375638909448,0.797511290372515,Retinopathy of Prematurity (ROP)
201,"Lamotrigine, Oral",1.2631295523681638,0.7280120209241063,0.3386174104372486,4.711796313147547,0.1356360406664731,Neonatal Abstinence Syndrome (NAS)
202,"Metronidazole, Oral",1.063792172955166,0.138401455468573,0.9802409292561948,1.1544649416948658,0.0151395839776741,Bronchopulmonary Dysplasia (BPD)
203,"Cyclobenzaprine, Oral",1.2286653314865388,0.5214821394017691,0.6546393727613075,2.3060307088302165,0.3691959259621596,Neonatal Abstinence Syndrome (NAS)
204,"Terbutaline, Oral",1.063957860353728,0.5214679048188207,0.8802567118254413,1.2859956798977128,0.0245346638096201,Anemia of Prematurity (AOP)
205,"Hydrochlorothiazide, Oral",1.090328411938413,0.7748633859549889,0.6028280881796153,1.972064787939888,0.0145328639843794,Anemia of Prematurity (AOP)
206,"Fluoxetine, Oral",1.2723623988672532,0.0034536346382743,1.0826654944896996,1.4952966380574284,1.0,Newborn Respiratory Distress Syndrome (RDS)
207,"Progesterone, Vaginal",1.0518653876910988,0.7912202583593002,0.7233906984812597,1.5294927017245972,1.4704308121802496,Other Respiratory Disorder
208,"Clonazepam, Oral",1.1570735142048811,0.4498961913974959,0.7925109793154039,1.6893382580402203,1.0,Newborn Respiratory Distress Syndrome (RDS)
209,"Oxycodone, Oral",1.6250052882892057,3.732168036181752e-21,1.4691828263283857,1.797354379350511,1.0,Transient Tachypnea of the Newborn (TTN)
210,"Enoxaparin, Subcutaneous",0.7187416525796577,0.0378844932175702,0.5262220258838306,0.981695059771178,0.7865081084900499,Retinopathy of Prematurity (ROP)
211,"Hydrocodone, Oral",1.0754228105937276,4.230670098446492e-05,1.0386347558008708,1.1135138845354078,0.0320960297835307,Neonatal Jaundice
212,"Escitalopram, Oral",1.7720397563942636,2.3666490356767524e-15,1.538109048717201,2.041548940148774,1.0,Transient Tachypnea of the Newborn (TTN)
213,"Indomethacin, Oral",1.023062479341985,0.913584768635472,0.6777312412004186,1.544353827903075,0.035397542360943,Neonatal Arrhythmia
214,"Amlodipine, Oral",1.0258502869619015,0.9022969046457944,0.6825265347035367,1.541872378217389,1.0,Newborn Respiratory Distress Syndrome (RDS)
215,"Prenatal Vitamins, Oral",0.8421952565454351,3.520260715106528e-18,0.8102081661593376,0.8754452001019944,0.0719444948573806,Large for Gestational Age (LGA)
216,"Prednisone, Oral",0.8643142851806151,0.3593580710573198,0.632783667102759,1.1805601541323671,0.0862852470414533,Retinopathy of Prematurity (ROP)
217,"Furosemide, Oral",1.0307432662980214,0.9198423346764244,0.5715113603117646,1.8589861108607668,1.0,Newborn Respiratory Distress Syndrome (RDS)
218,"Nifedipine, Oral",0.8986566703532957,0.5458438206757584,0.6353409587899218,1.2711030195638668,0.5029465016934938,Necrotizing Enterocolitis (NEC)
219,"Calcium, Oral",0.9379858646568954,6.130162561855757e-18,0.9244466383516098,0.9517233832608826,3.955826196092627,Neonatal Jaundice
220,"Hydrochlorothiazide, Oral",1.0972395007915672,0.579950427874197,0.789917092037064,1.5241277017978965,0.0143245697119117,Bronchopulmonary Dysplasia (BPD)
221,"Glyburide, Oral",0.9761248931986466,0.6552154107307966,0.8778918555992378,1.0853498651854865,1.0,Newborn Respiratory Distress Syndrome (RDS)
222,"Methyldopa, Oral",0.8215195755858468,0.3734511153568006,0.5328374356925073,1.266604723809649,7.197857640874747,Necrotizing Enterocolitis (NEC)
223,"Oxycodone, Oral",1.2461796788072164,0.0008817073892491,1.0945930030470767,1.4187591073111092,1.0,Neonatal Sepsis
224,"Labetalol, Oral",0.6991281404549843,2.8589118618541076e-10,0.6255260916554966,0.7813905179917515,0.0401806484272532,Large for Gestational Age (LGA)
225,"Valaciclovir, Oral",0.859453209356675,1.8362449322740244e-05,0.8019141293545163,0.9211208432853742,0.0289833948559945,Bronchopulmonary Dysplasia (BPD)
226,"Insulin glargine, Subcutaneous",1.0080628842243116,0.9547004684149264,0.7641048907170952,1.3299100567161215,1.0,Newborn Respiratory Distress Syndrome (RDS)
227,"Metformin, Oral",0.8968992547326635,0.4829974772672076,0.6617734417660317,1.2155644551000444,0.0102286604214655,Retinopathy of Prematurity (ROP)
228,"Hydrochlorothiazide, Oral",1.120965221651527,0.6920656953821291,0.6370501942674662,1.9724709912335208,0.0237882035668203,Neonatal Anemia
229,"Metronidazole, Oral",1.045962115423295,0.2854852991170917,0.9631710787529568,1.135869598905786,1.5128953946663006,Other Respiratory Disorder
230,"Metoprolol, Oral",1.0811882706122538,0.5044202817474133,0.8597363430251997,1.3596820536819534,1.0,Newborn Respiratory Distress Syndrome (RDS)
231,"Progesterone, Vaginal",0.938643022296734,0.8773448768257174,0.420024338664637,2.097618262092689,0.0307290399806326,Intraventricular Hemorrhage (IVH)
232,"Codeine, Oral",1.3706508563400943,0.1402526071978208,0.9014913402333848,2.083973174383978,0.0358045760653362,Neonatal Abstinence Syndrome (NAS)
233,"Insulin aspart, Subcutaneous",1.030124256542702,0.7499221238532746,0.8582831891856265,1.2363704629057477,0.0104789342143802,Bronchopulmonary Dysplasia (BPD)
234,"Nitrofurantoin, Oral",1.033013800631082,0.0142967182286619,1.0065147510362047,1.0602105048094703,0.0408593916111111,Neonatal Jaundice
235,"Valaciclovir, Oral",0.8690882135388087,7.360192270427972e-05,0.8108435297333961,0.931516741781764,0.3788830461758758,Other Respiratory Disorder
236,"Methyldopa, Oral",0.8990222395306139,0.2727448208050856,0.74328640724829,1.087388359707556,0.0897523831927524,Neonatal Arrhythmia
237,"Cholecalciferol, Oral",1.4266268396276174,1.1742084120892954e-10,1.2804611063799656,1.5894775166579227,1.0,Neonatal Death
238,"Insulin glargine, Subcutaneous",1.1249251507026663,0.3675906599283222,0.8707887268804507,1.4532303366131532,1.0,Transient Tachypnea of the Newborn (TTN)
239,"Cyanocobalamin, Oral",0.8840943705750062,7.363479151317616e-16,0.8580164220141845,0.9109649139902998,1.1330107721980167,Large for Gestational Age (LGA)
240,"Cephalexin, Oral",1.2480201528572112,1.319123633180051e-06,1.140856900528461,1.3652494902877443,1.0,Newborn Respiratory Distress Syndrome (RDS)
241,"Methyldopa, Oral",0.8323459828520429,0.0237083597811464,0.7099763347438818,0.9758069406916996,4.53091867298016,Small for Gestational Age (SGA)
242,"Cholecalciferol, Oral",0.883601890710117,5.512306487971099e-12,0.8530457778615956,0.9152525239895956,0.0500437668620157,Large for Gestational Age (LGA)
243,"Insulin aspart, Injection",1.1074959559791946,0.6746476721083557,0.6875534509599437,1.783930094158931,0.0822329816050772,Persistent Pulmonary Hypertension of the Newborn (PPHN)
244,"Insulin aspart, Subcutaneous",1.01916259214734,0.8387653741037067,0.848863330568349,1.2236273518106124,0.4578825321970146,Other Respiratory Disorder
245,"Insulin lispro, Injection",1.211809903829356,0.0267207120646894,1.022411673181341,1.4362935024495305,0.1518276310434723,Large for Gestational Age (LGA)
246,"Potassium chloride, Oral",1.0773012826680812,0.5221055699085633,0.8576741956682722,1.3531689066779118,0.0125575231619678,Bronchopulmonary Dysplasia (BPD)
247,"Zolpidem, Oral",1.106815379855366,0.0510752752674344,0.9995258175877464,1.225621453221576,1.0,Newborn Respiratory Distress Syndrome (RDS)
248,"Ondansetron, Oral",1.07066323321518,0.0754516321097607,0.9930243957383832,1.154372202614835,1.0,Transient Tachypnea of the Newborn (TTN)
249,"Hydroxyprogesterone caproate, Route Not Applicable",1.042295451024729,0.7220283646512597,0.8296064891535023,1.3095121861153018,1.0,Neonatal Sepsis
250,"Codeine, Oral",1.0859047717514023,0.0239799389758568,1.010919632503008,1.166451946721845,0.0949966329389666,Bronchopulmonary Dysplasia (BPD)
251,"Nifedipine, Oral",1.109479437618861,0.189617613439848,0.9499524878922504,1.2957959878922762,0.8546686244290109,Neonatal Pneumonia
252,"Copper, Oral",0.877836631354023,1.2636005233782269e-12,0.8468160796879742,0.909993527320502,1.348821367215757,Large for Gestational Age (LGA)
253,"Glyburide, Oral",1.1398830353036784,0.0010597283832012,1.0539570777356793,1.2328142783239464,1.672244834782222,Large for Gestational Age (LGA)
254,"Amlodipine, Oral",1.0166552519149703,0.95997594855137,0.5333339500998172,1.9379750736904124,0.0642695941076072,Retinopathy of Prematurity (ROP)
255,"Potassium chloride, Oral",1.0638701300599844,0.5974126371607286,0.8454740028913881,1.338680609649975,0.1066331217123985,Other Respiratory Disorder
256,"Labetalol, Oral",1.0378313132621806,0.7704173125260813,0.8087553700572164,1.3317918800481066,0.6926491873443582,Persistent Pulmonary Hypertension of the Newborn (PPHN)
257,"Calcium, Oral",0.9170888885330188,7.381259118598567e-06,0.8830300717061081,0.9524613673073732,1.0,Transient Tachypnea of the Newborn (TTN)
258,"Amoxicillin, Oral",1.0612287942226035,0.0711222094986886,0.9949001866655088,1.1319794375169798,1.0,Newborn Respiratory Distress Syndrome (RDS)
259,"Levothyroxine, Oral",1.1221466454905509,0.0009430861564753,1.048060707048465,1.2014696148011073,0.0800475348121363,Neonatal Hypoglycemia
260,"Trazodone, Oral",1.0709941795154614,0.7093580041096614,0.746706049429907,1.5361179053413674,0.1099526359672754,Bronchopulmonary Dysplasia (BPD)
261,"Trazodone, Oral",1.0772259259065986,0.7401452242234733,0.6940463987064929,1.6719569435242614,1.0,Newborn Respiratory Distress Syndrome (RDS)
262,"Hydralazine, Oral",0.98862905026816,0.976020389456841,0.4690123877697596,2.083926617976513,0.0260238402023178,Retinopathy of Prematurity (ROP)
263,"Progesterone, Route Not Applicable",1.0478972451897413,0.926680555119626,0.386859750528346,2.8384670025159138,0.0116458146828386,Intraventricular Hemorrhage (IVH)
264,"Progesterone, Vaginal",1.014542667323342,0.9595055716729376,0.5810660669116,1.7713937922590002,0.0783309218550234,Anemia of Prematurity (AOP)
265,"Valaciclovir, Oral",0.7475853996016683,0.0235818362709896,0.5811414331830221,0.9617003672177916,0.0326649099045165,Retinopathy of Prematurity (ROP)
266,"Trazodone, Oral",1.0619677775841878,0.7458417667176875,0.7382759534493908,1.5275799724450982,1.545932741376761,Other Respiratory Disorder
267,"Venlafaxine, Oral",1.3440709501732084,0.0181648517909936,1.051646044114029,1.717808695435583,1.0,Transient Tachypnea of the Newborn (TTN)
268,"Metronidazole, Vaginal",1.173698506417291,0.071293555710222,0.9862111062011044,1.3968289094538653,1.0,Newborn Respiratory Distress Syndrome (RDS)
269,"Progesterone, Route Not Applicable",1.0528675746684435,0.8136310571735,0.6860563088397895,1.6158005042805883,1.0,Newborn Respiratory Distress Syndrome (RDS)
270,"Acetaminophen, Oral",1.251730857051586,3.820012108771993e-05,1.124868493108875,1.3929007240346325,0.0312379397540489,Neonatal Pneumonia
271,"Zolpidem, Oral",1.360451640524592,6.423760287367696e-12,1.2460738797365982,1.4853281946631385,1.0,Transient Tachypnea of the Newborn (TTN)
272,"Hydrochlorothiazide, Oral",1.0685292021278952,0.7725771653086334,0.6816542816996949,1.6749761373949388,1.0864674687017202,Neonatal Hypoglycemia
273,"Metoclopramide, Oral",1.0418647005308703,0.818262154228214,0.7343207888722592,1.478212343517226,0.0277296204912175,Retinopathy of Prematurity (ROP)
274,"Trazodone, Oral",1.0752005630880146,0.8260372475495855,0.5632221973718364,2.0525757973660994,0.0168290758722733,Anemia of Prematurity (AOP)
275,"Codeine, Oral",1.0725837342216713,0.0567452064251279,0.9979904666921368,1.1527523611824189,0.1277721854472654,Other Respiratory Disorder
276,"Ondansetron, Oral",0.9176886688617866,0.1859412831546688,0.8080104209238653,1.0422544946814114,0.0798478839179898,Anemia of Prematurity (AOP)
277,"Duloxetine, Oral",1.289431114967225,0.134390903891109,0.9243980333320592,1.7986111396759925,1.0,Transient Tachypnea of the Newborn (TTN)
278,"Promethazine, Rectal",1.101301681996464,0.8754827771456468,0.3294174045052594,3.681849769260983,1.156313126228381,Neonatal Abstinence Syndrome (NAS)
279,"Buprenorphine, Sublingual",1.1291782783629558,0.7008111356503903,0.6075989570805774,2.098495347084076,1.0,Newborn Respiratory Distress Syndrome (RDS)
280,"Butalbital, Oral",1.1988452566425132,0.5785471992560254,0.6322198930722052,2.2733070647147584,0.0236615852320666,Neonatal Abstinence Syndrome (NAS)
281,"Hydromorphone, Oral",1.1043603047631536,0.6990220308858192,0.6676873934124711,1.8266208030426856,1.0,Newborn Respiratory Distress Syndrome (RDS)
282,"Phenylalanine, Oral",1.1873671321035624,0.724770057095645,0.4564539391997361,3.08868121254819,1.0,Neonatal Death
283,"Prenatal Vitamins, Oral",0.7849633162691043,2.022923348196544e-13,0.7358669481964167,0.8373353490035037,0.5683671423120965,Neonatal Hypoglycemia
284,"Buprenorphine, Sublingual",1.2538651961263898,0.38918459412893,0.7492378315203555,2.0983696550223607,1.0,Transient Tachypnea of the Newborn (TTN)
285,"Ursodeoxycholic acid, Oral",1.0821056102826214,0.5366313637608053,0.8424997590964781,1.3898550583099143,1.0,Newborn Respiratory Distress Syndrome (RDS)
286,"Hydroxyprogesterone caproate, Route Not Applicable",1.1599621260000827,0.1593990274864657,0.9433635474658932,1.4262922680964392,1.0,Transient Tachypnea of the Newborn (TTN)
287,"Omega-3 fatty acids, Oral",0.7112542613186847,1.0859105794491104e-15,0.6544060905331393,0.7730408252035819,0.5056677044839757,Large for Gestational Age (LGA)
288,"Ibuprofen, Oral",1.2568981781989297,0.0275660908054751,1.0255837807279535,1.540384179280273,1.0,Neonatal Sepsis
289,"Biotin, Oral",1.6128729014439127,1.0567805743339004e-10,1.3950847137367437,1.8646602393372569,1.0,Neonatal Death
290,"Progesterone, Vaginal",1.021953065861512,0.9366918173283268,0.5980181560168978,1.746415319193475,0.1661127775311021,Neonatal Anemia
291,"Enoxaparin, Subcutaneous",0.9764191710715968,0.6901985372786041,0.8683101884253892,1.0979882654205042,0.0109087098018334,Bronchopulmonary Dysplasia (BPD)
292,"Duloxetine, Oral",1.070290130050991,0.7143865615788324,0.7438848416907476,1.539917065497606,1.0,Newborn Respiratory Distress Syndrome (RDS)
293,"Insulin Human Isophane (NPH), Subcutaneous",1.127684455319948,0.3628183905214274,0.8705356796210025,1.4607927745407108,0.0728730257962068,Persistent Pulmonary Hypertension of the Newborn (PPHN)
294,"Hydroxyprogesterone caproate, Intramuscular",1.0305394943163972,0.8219384256987428,0.7930229411981254,1.3391941067195017,0.0299717645952868,Bronchopulmonary Dysplasia (BPD)
295,"Quetiapine, Oral",1.0762402810103646,0.7284049410240674,0.710893724419297,1.6293478232846068,0.4653751895141272,Other Respiratory Disorder
296,"Venlafaxine, Oral",1.100363951185687,0.4970890131705443,0.8349364389406929,1.4501712568745395,1.0,Newborn Respiratory Distress Syndrome (RDS)
297,"Hydroxyzine, Oral",1.1532372254903565,0.0116166442184483,1.0323546399138652,1.2882744425575117,0.1311063594382541,Bronchopulmonary Dysplasia (BPD)
298,"Hydrochlorothiazide, Oral",1.0592576343676072,0.7348057773839534,0.7591737315262309,1.4779577972361535,0.455913114678835,Other Respiratory Disorder
299,"Hydroxyzine, Oral",1.1137406858529744,0.0599293547022286,0.9955065552080268,1.246017224934344,0.1449881882362529,Other Respiratory Disorder
300,"Insulin aspart, Injection",1.167117268705335,0.1190694721886479,0.9609967179561936,1.417447836666071,2.8626295514331312,Large for Gestational Age (LGA)
301,"Naloxone, Sublingual",1.0902997560860703,0.872270188240042,0.3800454151298048,3.1279250078976104,1.0,Newborn Respiratory Distress Syndrome (RDS)
