node,New_Med_Group,tsne-origin-one,tsne-origin-two,tsne-origin-one-modi,tsne-origin-two-modi,color
"Triamcinolone, Topical application",Skin & Mucous Membrane,-150.0,1.332360377374016,-179.36795114720218,-1298.335875537243,#cc6699
"Ulobetasol, Topical application",Skin & Mucous Membrane,-15.467182355223343,-87.17947432951297,-44.83513350242552,-1386.84771024413,#cc6699
"Urea, Route Not Applicable",Skin & Mucous Membrane,32.59965282916468,-33.03689496638401,3.2317016819625053,-1332.705130881001,#cc6699
"Urea, Topical application",Skin & Mucous Membrane,104.12616611419716,-27.348897707060914,74.75821496699498,-1327.0171336216779,#cc6699
"Almotriptan, Oral",Autonomic Drugs,17.719691361975663,10.618911073870919,431.54324125216726,-1221.756871533154,#FF5733
"Arformoterol, Inhalation",Autonomic Drugs,-15.713089521517361,-39.47647915552217,398.11046036867424,-1271.8522617625472,#FF5733
"Baclofen, Oral",Autonomic Drugs,103.54395856248064,-21.889609266206463,517.3675084526723,-1254.2653918732315,#FF5733
"Benzatropine, Oral",Autonomic Drugs,53.823507521257994,17.410012756601446,467.6470574114496,-1214.9657698504236,#FF5733
"Bethanechol, Oral",Autonomic Drugs,6.230122633276778,-31.822577863835477,420.0536725234684,-1264.1983604708605,#FF5733
"Carisoprodol, Oral",Autonomic Drugs,78.95923666484853,-132.469012623687,492.78278655504016,-1364.844795230712,#FF5733
"Cevimeline, Oral",Autonomic Drugs,26.291424284686855,-24.803600866650854,440.11497417487845,-1257.179383473676,#FF5733
"Chlorzoxazone, Oral",Autonomic Drugs,-24.72303226289607,-61.37788436743544,389.1005176272955,-1293.7536669744604,#FF5733
"Clidinium, Oral",Autonomic Drugs,52.05793806248499,-24.725447569937202,465.8814879526766,-1257.1012301769622,#FF5733
"Cyclobenzaprine, Oral",Autonomic Drugs,45.97414614247657,62.927784747173575,459.79769603266817,-1169.4479978598515,#FF5733
"Dichloralphenazone, Oral",Autonomic Drugs,-42.49632057744846,150.0,371.32722931274316,-1082.375782607025,#FF5733
"Dicyclomine, Oral",Autonomic Drugs,85.75577432776637,33.5534408307349,499.57932421795795,-1198.8223417762902,#FF5733
"Dihydroergotamine, Nasal",Autonomic Drugs,-11.301651871197805,-19.934771700483367,402.5218980189938,-1252.3105543075085,#FF5733
"Donepezil, Oral",Autonomic Drugs,34.32539477589327,-6.430734951280158,448.14894466608484,-1238.8065175583051,#FF5733
"Eletriptan, Oral",Autonomic Drugs,-20.49860049135208,-92.58366842165556,393.3249493988395,-1324.9594510286806,#FF5733
"Epinephrine, Injection",Autonomic Drugs,-41.5589117099064,19.36510266305646,372.2646381802852,-1213.0106799439686,#FF5733
"Epinephrine, Multiple Routes",Autonomic Drugs,-60.147470647163345,-56.14833345057406,353.67607924302825,-1288.524116057599,#FF5733
"Frovatriptan, Oral",Autonomic Drugs,26.591545084477758,35.50558582530735,440.4150949746694,-1196.8701967817176,#FF5733
"Glycopyrronium, Oral",Autonomic Drugs,129.34190076045394,-95.91920544329119,543.1654506506455,-1328.2949880503163,#FF5733
"Glycopyrronium, Route Not Applicable",Autonomic Drugs,9.131215660183102,-10.010220829987446,422.9547655503747,-1242.3860034370125,#FF5733
"Hyoscyamine, Oral",Autonomic Drugs,-134.2948789484276,-94.22286313812396,279.528670941764,-1326.598645745149,#FF5733
"Hyoscyamine, Sublingual",Autonomic Drugs,-76.87813101381995,17.522534242796553,336.94541887637166,-1214.8532483642284,#FF5733
"Ipratropium, Inhalation",Autonomic Drugs,-86.48345057621077,86.45706868304461,327.34009931398083,-1145.9187139239805,#FF5733
"Ipratropium, Nasal",Autonomic Drugs,-108.30123887573006,-7.254578546485533,305.52231101446154,-1239.6303611535106,#FF5733
"Isometheptene, Oral",Autonomic Drugs,-25.957115151953374,145.9253153861061,387.86643473823824,-1086.4504672209189,#FF5733
"Isometheptene, Route Not Applicable",Autonomic Drugs,-31.742209806124535,-10.344188449632213,382.08134008406705,-1242.7199710566572,#FF5733
"Levosalbutamol, Inhalation",Autonomic Drugs,-66.29018566719428,-15.452902438272758,347.5333642229973,-1247.8286850452978,#FF5733
"Mepyramine, Oral",Autonomic Drugs,146.68776574247784,-4.347704359696621,560.5113156326695,-1236.7234869667216,#FF5733
"Metaxalone, Oral",Autonomic Drugs,94.55188608334393,78.56240061273647,508.37543597353556,-1153.8133819942886,#FF5733
"Methocarbamol, Oral",Autonomic Drugs,21.72365728975734,-150.0,435.54720717994894,-1382.375782607025,#FF5733
"Methscopolamine, Oral",Autonomic Drugs,-149.99010166624026,-35.477470908925866,263.83344822395134,-1267.8532535159509,#FF5733
"Midodrine, Oral",Autonomic Drugs,-4.820472908401172,59.28999804328214,409.0030769817904,-1173.085784563743,#FF5733
"Naratriptan, Oral",Autonomic Drugs,10.22881014142743,-76.63883362755914,424.05236003161906,-1309.014616234584,#FF5733
"Nicotine, Transdermal",Autonomic Drugs,72.05691963853391,-5.492544474117324,485.8804695287255,-1237.8683270811423,#FF5733
"Orciprenaline, Inhalation",Autonomic Drugs,43.34396172588944,-70.01418128686468,457.167511616081,-1302.3899638938897,#FF5733
"Orphenadrine, Oral",Autonomic Drugs,-7.207293612478196,25.70963993113179,406.61625627771343,-1206.6661426758933,#FF5733
"Pirbuterol, Inhalation",Autonomic Drugs,15.256477517570744,96.67209127428416,429.0800274077624,-1135.7036913327408,#FF5733
"Pyridostigmine, Oral",Autonomic Drugs,-22.594070831212875,-127.04153440399864,391.2294790589787,-1359.4173170110237,#FF5733
"Rizatriptan, Oral",Autonomic Drugs,99.29067705617422,-58.26095928256551,513.1142269463658,-1290.6367418895904,#FF5733
"Salbutamol, Inhalation",Autonomic Drugs,-110.38423980520042,94.1660555631062,303.4393100849912,-1138.2097270439187,#FF5733
"Salbutamol, Oral",Autonomic Drugs,-46.111128429416425,54.54680157185609,367.7124214607752,-1177.828981035169,#FF5733
"Scopolamine, Ophthalmic",Autonomic Drugs,5.055949910788172,-51.54179999870739,418.8794998009798,-1283.9175826057324,#FF5733
"Scopolamine, Oral",Autonomic Drugs,-110.74256502096242,-79.30743240869907,303.08098486922916,-1311.683215015724,#FF5733
"Scopolamine, Route Not Applicable",Autonomic Drugs,28.777633251908583,-44.34083851869809,442.6011831421002,-1276.7166211257231,#FF5733
"Scopolamine, Transdermal",Autonomic Drugs,75.15986051119577,-90.62420891789381,488.98341040138735,-1322.9999915249189,#FF5733
"Sumatriptan, Nasal",Autonomic Drugs,128.84741984816742,33.132402732436105,542.670969738359,-1199.243379874589,#FF5733
"Sumatriptan, Oral",Autonomic Drugs,29.506393405943555,-107.06762459979312,443.3299432961352,-1339.4434072068182,#FF5733
"Sumatriptan, Subcutaneous",Autonomic Drugs,-61.84330907684354,-89.48899596770002,351.9802408133481,-1321.864778574725,#FF5733
"Terbutaline, Oral",Autonomic Drugs,-76.88107077052707,-131.71547486563605,336.94247911966454,-1364.091257472661,#FF5733
"Terbutaline, Subcutaneous",Autonomic Drugs,-11.268485190174374,2.374771884072004,402.5550647000172,-1230.001010722953,#FF5733
"Tiotropium, Inhalation",Autonomic Drugs,-93.62261861261192,-41.246972543473746,320.2009312775797,-1273.6227551504987,#FF5733
"Tizanidine, Oral",Autonomic Drugs,-150.0,18.14434114668535,263.8235498901916,-1214.2314414603397,#FF5733
"Trihexyphenidyl, Oral",Autonomic Drugs,-38.449567009575276,-32.08155082956313,375.3739828806163,-1264.4573334365882,#FF5733
"Varenicline, Oral",Autonomic Drugs,-103.93084437928663,44.625851474343335,309.892705510905,-1187.7499311326817,#FF5733
"Zolmitriptan, Nasal",Autonomic Drugs,62.60501041526982,-47.07015362717323,476.4285603054614,-1279.4459362341981,#FF5733
"Zolmitriptan, Oral",Autonomic Drugs,150.0,-49.04195197451939,563.8235498901915,-1281.4177345815444,#FF5733
"Alosetron, Oral",Gastrointestinal Drugs,-35.520370219804505,-20.775681900725004,772.2895961155742,-1039.3251693038808,#009999
"Aprepitant, Oral",Gastrointestinal Drugs,128.22049751382832,-76.11351960740745,936.0304638492071,-1094.6630070105632,#009999
"Atropine, Ophthalmic",Gastrointestinal Drugs,7.066713152699492,55.202668705843166,814.8766794880783,-963.3468186973125,#009999
"Atropine, Oral",Gastrointestinal Drugs,136.03882785325362,122.69509969335729,943.8487941886324,-895.8543877097984,#009999
"Balsalazide, Oral",Gastrointestinal Drugs,-87.79589826133133,74.66963246295433,720.0140680740474,-943.8798549402013,#009999
"Bisacodyl, Oral",Gastrointestinal Drugs,28.28001763314424,-38.42995260140589,836.0899839685229,-1056.9794400045616,#009999
"Bisacodyl, Rectal",Gastrointestinal Drugs,4.62460808177309,-38.07105447185994,812.4345744171518,-1056.6205418750155,#009999
"Cimetidine, Oral",Gastrointestinal Drugs,-25.761536814905327,80.08843753208558,782.0484295204734,-938.4610498710701,#009999
"Dexlansoprazole, Oral",Gastrointestinal Drugs,19.582807811432104,-102.39899512324197,827.3927741468108,-1120.9484825263976,#009999
"Diphenoxylate, Oral",Gastrointestinal Drugs,124.34467080139342,134.78377935211194,932.1546371367722,-883.7657080510437,#009999
"Dolasetron, Oral",Gastrointestinal Drugs,3.536849301407358,24.583538553563898,811.346815636786,-993.9659488495918,#009999
"Dronabinol, Oral",Gastrointestinal Drugs,-20.176388610106784,5.744793382688329,787.633577725272,-1012.8046940204674,#009999
"Esomeprazole, Oral",Gastrointestinal Drugs,47.94689952664919,60.85242379522825,855.7568658620279,-957.6970636079275,#009999
"Famotidine, Intravenous",Gastrointestinal Drugs,30.609099998221467,-12.506304232670459,838.4190663336002,-1031.0557916358262,#009999
"Famotidine, Oral",Gastrointestinal Drugs,-83.57047509127818,17.06319250653715,724.2394912441005,-1001.4862948966186,#009999
"Granisetron, Oral",Gastrointestinal Drugs,-49.55584930013694,-50.3317544018271,758.2541170352417,-1068.881241804983,#009999
"Lactobacillus casei, Oral",Gastrointestinal Drugs,64.89215896762263,101.3665496387766,872.7021253030014,-917.1829377643791,#009999
"Lansoprazole, Oral",Gastrointestinal Drugs,-73.92831008925826,-24.8646322918311,733.8816562461204,-1043.4141196949868,#009999
"Lansoprazole, Route Not Applicable",Gastrointestinal Drugs,0.9490702264106119,0.4690596341639548,808.7590365617893,-1018.0804277689917,#009999
"Linaclotide, Oral",Gastrointestinal Drugs,68.12931078289637,25.158853995064476,875.9392771182751,-993.3906334080912,#009999
"Loperamide, Oral",Gastrointestinal Drugs,106.91327300629865,-36.63889361393467,914.7232393416773,-1055.1883810170903,#009999
"Lubiprostone, Oral",Gastrointestinal Drugs,135.23816178282777,47.20899464818328,943.0481281182065,-971.3404927549724,#009999
"Magnesium oxide, Oral",Gastrointestinal Drugs,-48.81352028954943,7.116693305708395,758.9964460458293,-1011.4327940974473,#009999
"Meclizine, Oral",Gastrointestinal Drugs,74.24734550037223,-58.20898494268393,882.057311835751,-1076.7584723458397,#009999
"Mesalazine, Multiple Routes",Gastrointestinal Drugs,-17.742604052066042,-78.614407149786,790.0673622833126,-1097.1638945529417,#009999
"Mesalazine, Oral",Gastrointestinal Drugs,-24.894677852110263,-108.12627161197618,782.9152884832685,-1126.675759015132,#009999
"Mesalazine, Rectal",Gastrointestinal Drugs,-113.2775606806292,-39.184727834810374,694.5324056547495,-1057.734215237966,#009999
"Metoclopramide, Oral",Gastrointestinal Drugs,104.83370788943463,-118.27004581506529,912.6436742248134,-1136.819533218221,#009999
"Misoprostol, Oral",Gastrointestinal Drugs,-109.32278499505814,-91.93907704787316,698.4871813403206,-1110.4885644510289,#009999
"Naloxegol, Oral",Gastrointestinal Drugs,-10.4509927536416,-19.2309638122793,797.3589735817371,-1037.780451215435,#009999
"Nizatidine, Oral",Gastrointestinal Drugs,-60.88467440932777,-139.31124157345556,746.9252919260509,-1157.8607289766112,#009999
"Olsalazine, Oral",Gastrointestinal Drugs,49.43347172217889,-27.065649530330475,857.2434380575576,-1045.6151369334862,#009999
"Omeprazole, Oral",Gastrointestinal Drugs,-150.0,35.371523962622575,657.8099663353787,-983.1779634405332,#009999
"Ondansetron, Injection",Gastrointestinal Drugs,32.06350377435675,30.712506251107783,839.8734701097354,-987.8369811520479,#009999
"Ondansetron, Oral",Gastrointestinal Drugs,-65.82090416868871,-83.7361728559658,741.98906216669,-1102.2856602591214,#009999
"Ondansetron, Oromucosal",Gastrointestinal Drugs,-18.69892041455674,-45.341959989844995,789.111045920822,-1063.8914473930006,#009999
"Pancrelipase amylase, Oral",Gastrointestinal Drugs,55.75776468137113,-148.12543898229154,863.5677310167498,-1166.6749263854472,#009999
"Pancrelipase lipase, Oral",Gastrointestinal Drugs,9.593548975168773,148.44728355842426,817.4035153105475,-870.1022038447314,#009999
"Pancrelipase protease, Oral",Gastrointestinal Drugs,31.378758159140403,150.0,839.1887244945191,-868.5494874031557,#009999
"Pantoprazole, Oral",Gastrointestinal Drugs,76.65322160593738,-15.596472408542269,884.463187941316,-1034.145959811698,#009999
"Paregoric, Oral",Gastrointestinal Drugs,-22.913536931782062,35.95845331118434,784.8964294035966,-982.5910340919713,#009999
"Potassium sulfate, Oral",Gastrointestinal Drugs,47.17961955348002,3.7244475910694916,854.9895858888588,-1014.8250398120862,#009999
"Prochlorperazine, Oral",Gastrointestinal Drugs,1.2130911803789388,-150.0,809.0230575157576,-1168.5494874031556,#009999
"Prochlorperazine, Rectal",Gastrointestinal Drugs,62.36904087383158,-99.06088055441899,870.1790072092103,-1117.6103679575747,#009999
"Rabeprazole, Oral",Gastrointestinal Drugs,15.210374335898734,92.96852404384225,823.0203406712774,-925.5809633593135,#009999
"Ranitidine, Oral",Gastrointestinal Drugs,150.0,-18.688124708515744,957.8099663353787,-1037.2376121116715,#009999
"Sennosides, Oral",Gastrointestinal Drugs,9.719736226964471,-61.21806571440396,817.5297025623431,-1079.7675531175596,#009999
"Sodium bicarbonate, Oral",Gastrointestinal Drugs,-128.87001145900294,20.901942274754504,678.9399548763757,-997.6475451284011,#009999
"Sodium sulfate, Oral",Gastrointestinal Drugs,40.809015770738654,-66.35619795745212,848.6189821061173,-1084.9056853606078,#009999
"Sucralfate, Oral",Gastrointestinal Drugs,105.33712907512378,11.104982343653319,913.1470954105025,-1007.4445050595024,#009999
"Sucralfate, Route Not Applicable",Gastrointestinal Drugs,11.70304333713608,-17.806618231116573,819.5130096725147,-1036.3561056342724,#009999
"Tegaserod, Oral",Gastrointestinal Drugs,-52.83205732296348,47.14142393978912,754.9779090124152,-971.4080634633666,#009999
"Trimethobenzamide, Oral",Gastrointestinal Drugs,89.94635738368859,60.66559804010208,897.7563237190673,-957.8838893630536,#009999
"Trimethobenzamide, Rectal",Gastrointestinal Drugs,21.033313684488718,7.115029067970653,828.8432800198674,-1011.434458335185,#009999
"Ursodeoxycholic acid, Oral",Gastrointestinal Drugs,-53.041099645050394,116.75654980734583,754.7688666903283,-901.7929375958099,#009999
"Alteplase, Intravenous",Blood Form/Coagul Agents,-24.29297026898574,-37.319789219387786,1081.4519486968525,-720.9338427475673,#003366
"Aminocaproic acid, Oral",Blood Form/Coagul Agents,-3.1338411089822102,-3.762165141015089,1102.611077856856,-687.3762186691946,#003366
"Clopidogrel, Oral",Blood Form/Coagul Agents,-150.0,27.9624123930152,955.7449189658382,-655.6516411351643,#003366
"Coagulation Factor IX (Recombinant), Intravenous",Blood Form/Coagul Agents,-36.665099581349764,-7.279028384024059,1069.0798193844885,-690.8930819122036,#003366
"Dalteparin, Subcutaneous",Blood Form/Coagul Agents,-48.250429098174976,-76.53225285127252,1057.4944898676633,-760.146306379452,#003366
"Dipyridamole, Oral",Blood Form/Coagul Agents,-59.94551091171455,-30.296335149627808,1045.7994080541237,-713.9103886778073,#003366
"Enoxaparin, Injection",Blood Form/Coagul Agents,-8.77772777703521,100.8667982733148,1096.967191188803,-582.7472552548647,#003366
"Enoxaparin, Subcutaneous",Blood Form/Coagul Agents,51.44836899739471,150.0,1157.193287963233,-533.6140535281795,#003366
"Erythropoietin, Injection",Blood Form/Coagul Agents,50.54173249793632,50.44180469600386,1156.2866514637744,-633.1722488321757,#003366
"Ferrous gluconate, Oral",Blood Form/Coagul Agents,-84.42099476996725,65.50179014323751,1021.323924195871,-618.112263384942,#003366
"Ferrous sulfate anhydrous, Oral",Blood Form/Coagul Agents,98.06426062588073,-37.32686554905621,1203.809179591719,-720.9409190772358,#003366
"Filgrastim, Injection",Blood Form/Coagul Agents,-63.113010928769825,14.812201295938621,1042.6319080370683,-668.8018522322409,#003366
"Fondaparinux, Subcutaneous",Blood Form/Coagul Agents,-4.817465565392581,-127.52601046649907,1100.9274534004458,-811.1400639946786,#003366
"Heme iron polypeptide, Oral",Blood Form/Coagul Agents,150.0,-134.57972216516256,1255.7449189658382,-818.1937756933421,#003366
"Heparin, Injection",Blood Form/Coagul Agents,18.432040652709304,129.7559022209481,1124.1769596185475,-553.8581513072314,#003366
"Heparin, Intravenous",Blood Form/Coagul Agents,-103.86365227041132,-13.542321530921413,1001.8812666954269,-697.1563750591009,#003366
"Iron Dextran, Injection",Blood Form/Coagul Agents,-95.60614965337358,-112.80739578994333,1010.1387693124647,-796.4214493181229,#003366
"Iron sucrose, Intravenous",Blood Form/Coagul Agents,-135.86222897583178,-58.895159606969855,969.8826899900064,-742.5092131351494,#003366
"Phenylalanine, Oral",Blood Form/Coagul Agents,129.00196742113326,-150.0,1234.7468863869715,-833.6140535281795,#003366
"Rivaroxaban, Oral",Blood Form/Coagul Agents,13.72281925523265,-34.75574981815667,1119.467738221071,-718.3698033463362,#003366
"Sodium ferric gluconate complex, Intravenous",Blood Form/Coagul Agents,47.98956798095068,0.0915171917370401,1153.7344869467888,-683.5225363364425,#003366
"Tinzaparin, Subcutaneous",Blood Form/Coagul Agents,-17.344757169470597,32.442346986736254,1088.4001617963677,-651.1717065414432,#003366
"Warfarin, Oral",Blood Form/Coagul Agents,34.89614851382831,-78.34259928467756,1140.6410674796666,-761.9566528128571,#003366
"Ascorbic acid, Intravenous",Vitamins & Comb,13.146459994219043,-50.14013921335891,1285.349347524351,-317.5346286105607,#00ff99
"Ascorbic acid, Oral",Vitamins & Comb,150.0,-45.59198356253049,1422.202887530132,-312.9864729597323,#00ff99
"Ascorbyl phosphate, Oral",Vitamins & Comb,101.56607924626442,2.6953252959658585,1373.7689667763966,-264.6991641012359,#00ff99
"Aspartic acid, Oral",Vitamins & Comb,-43.156945893694584,-58.369913138552064,1229.0459416364374,-325.76440253575385,#00ff99
"Beta carotene, Oral",Vitamins & Comb,86.68872440749502,-90.94691145527992,1358.8916119376272,-358.3414008524817,#00ff99
"Biotin, Intravenous",Vitamins & Comb,36.475209583487555,-53.978349524239434,1308.6780971136197,-321.3728389214412,#00ff99
"Biotin, Oral",Vitamins & Comb,63.536499470737795,22.42329168584493,1335.73938700087,-244.97119771135684,#00ff99
"Blueberry, Oral",Vitamins & Comb,69.39959166950541,-97.6532926504146,1341.6024791996374,-365.04778204761635,#00ff99
"Boron, Oral",Vitamins & Comb,-24.11036949708297,-74.03679872798043,1248.0925180330491,-341.43128812518216,#00ff99
"Calcitriol, Oral",Vitamins & Comb,35.25122074622598,-120.17794820518085,1307.454108276358,-387.5724376023826,#00ff99
"Calcitriol, Topical application",Vitamins & Comb,74.70782979441316,-56.035563610135455,1346.9107173245452,-323.4300530073372,#00ff99
"Calcium ascorbate, Oral",Vitamins & Comb,92.92137850040774,-123.6620212546125,1365.1242660305397,-391.0565106518143,#00ff99
"Calcium carbonate, Oral",Vitamins & Comb,92.60301794416563,-101.28866534350563,1364.8059054742978,-368.6831547407074,#00ff99
"Calcium threonate, Oral",Vitamins & Comb,80.5307763426757,-119.83087428345934,1352.7336638728077,-387.2253636806611,#00ff99
"Calcium, Oral",Vitamins & Comb,147.8252193439522,-35.75133495602802,1420.0281068740842,-303.1458243532298,#00ff99
"Cholecalciferol, Oral",Vitamins & Comb,140.63134278493965,-28.280702816999366,1412.8342303150716,-295.67519221420116,#00ff99
"Choline, Oral",Vitamins & Comb,63.28525602808469,-21.922543246508212,1335.4881435582167,-289.31703264371,#00ff99
"Chromium, Oral",Vitamins & Comb,52.061066050932055,0.7269460142297532,1324.2639535810642,-266.667543382972,#00ff99
"Citrus bioflavonoids, Oral",Vitamins & Comb,94.17840272555316,6.708885204772173,1366.3812902556851,-260.6856041924296,#00ff99
"Cobamamide, Oral",Vitamins & Comb,55.21969027910026,-89.70585184072215,1327.4225778092323,-357.1003412379239,#00ff99
"Copper, Intrauterine",Vitamins & Comb,47.275151538688874,-51.74869376201556,1319.478039068821,-319.1431831592173,#00ff99
"Copper, Oral",Vitamins & Comb,128.16326448391771,-48.292385648252576,1400.36615201405,-315.68687504545437,#00ff99
"Cyanocobalamin, Injection",Vitamins & Comb,7.679408687756876,-33.89730264597485,1279.882296217889,-301.2917920431766,#00ff99
"Cyanocobalamin, Intravenous",Vitamins & Comb,24.339136720499397,-54.76801337692838,1296.5420242506316,-322.16250277413013,#00ff99
"Cyanocobalamin, Nasal",Vitamins & Comb,-3.0496753722771075,-70.62312219972013,1269.153212157855,-338.0176115969219,#00ff99
"Cyanocobalamin, Oral",Vitamins & Comb,137.00163606957244,-46.66632748386053,1409.2045235997045,-314.0608168810623,#00ff99
"Cyanocobalamin, Route Not Applicable",Vitamins & Comb,52.20016562135896,-62.369023880193055,1324.4030531514911,-329.76351327739485,#00ff99
"Dexpanthenol, Injection",Vitamins & Comb,21.601978387746414,-66.75809583299022,1293.8048659178785,-334.152585230192,#00ff99
"Dexpanthenol, Intravenous",Vitamins & Comb,31.57247053011571,-63.48077053809412,1303.7753580602478,-330.8752599352959,#00ff99
"Doconexent, Oral",Vitamins & Comb,71.91091354570565,-148.64226438679108,1344.1138010758377,-416.0367537839928,#00ff99
"Docusate, Oral",Vitamins & Comb,-1.275085526368315,27.66265485998065,1270.9278020037639,-239.73183453722112,#00ff99
"Ergocalciferol, Oral",Vitamins & Comb,-8.49912255913003,-53.452506124966504,1263.703764971002,-320.8469955221683,#00ff99
"Ferrous asparto glycinate, Oral",Vitamins & Comb,-11.88618520029297,-124.82515168794217,1260.3167023298392,-392.21964108514396,#00ff99
"Ferrous fumarate, Oral",Vitamins & Comb,88.7843578426303,-42.30982752337809,1360.9872453727623,-309.70431692057986,#00ff99
"Fish oil, Oral",Vitamins & Comb,-32.718517484394084,-4.300084478168685,1239.484370045738,-271.69457387537045,#00ff99
"Folic acid, Injection",Vitamins & Comb,32.74498146837976,-87.68865774309391,1304.947868998512,-355.0831471402957,#00ff99
"Folic acid, Intravenous",Vitamins & Comb,32.30177579898742,-44.53631617570103,1304.5046633291195,-311.9308055729028,#00ff99
"Folic acid, Oral",Vitamins & Comb,143.3820446538066,-61.980818333578654,1415.5849321839387,-329.37530773078043,#00ff99
"Folic acid, Route Not Applicable",Vitamins & Comb,123.99812227728893,-121.98580954229143,1396.201009807421,-389.3802989394932,#00ff99
"Ginger, Oral",Vitamins & Comb,18.115374021729565,-100.37241635350838,1290.3182615518617,-367.7669057507102,#00ff99
"Icosapent, Oral",Vitamins & Comb,10.813248267358006,-6.135377596171622,1283.01613579749,-273.5298669933734,#00ff99
"Iodine, Oral",Vitamins & Comb,-8.045078907869964,37.498938833267005,1264.157808622262,-229.89555056393476,#00ff99
"Iron, Oral",Vitamins & Comb,144.86233716095524,-70.82666868834903,1417.0652246910872,-338.22115808555077,#00ff99
"Lauric acid, Oral",Vitamins & Comb,80.03856741052809,-15.319596675899817,1352.24145494066,-282.7140860731016,#00ff99
"Leucovorin, Oral",Vitamins & Comb,29.616193407791457,-29.227511880673717,1301.8190809379234,-296.6220012778755,#00ff99
"Leucovorin, Route Not Applicable",Vitamins & Comb,59.81326195528044,-51.632310419968334,1332.0161494854126,-319.0267998171701,#00ff99
"Levomefolic acid, Oral",Vitamins & Comb,38.30444802176615,-148.9048148022399,1310.5073355518982,-416.2993041994417,#00ff99
"Linoleic acid, Oral",Vitamins & Comb,-25.973211910033967,-7.79202028596751,1246.229675620098,-275.1865096831693,#00ff99
"Lutein, Oral",Vitamins & Comb,42.277303245061034,-9.280480943050094,1314.480190775193,-276.6749703402519,#00ff99
"Magnesium carbonate, Oral",Vitamins & Comb,39.42888439903905,-74.80462879337018,1311.6317719291712,-342.19911819057194,#00ff99
"Magnesium sulfate, Intravenous",Vitamins & Comb,41.97606072452851,-64.15936937570488,1314.1789482546606,-331.55385877290666,#00ff99
"Magnesium sulfate, Oral",Vitamins & Comb,75.96785460233372,-37.65267753666478,1348.1707421324659,-305.04716693386655,#00ff99
"Magnesium, Oral",Vitamins & Comb,-31.515066836723875,-91.77018428273061,1240.6878206934082,-359.1646736799324,#00ff99
"Manganese, Oral",Vitamins & Comb,35.71957748511426,-102.73898971221617,1307.9224650152464,-370.1334791094179,#00ff99
"Mecobalamin, Oral",Vitamins & Comb,27.285700747933618,-150.0,1299.4885882780657,-417.39448939720177,#00ff99
"Mecobalamin, Route Not Applicable",Vitamins & Comb,56.10687184503709,-39.24366122733761,1328.3097593751693,-306.6381506245394,#00ff99
"Methionine, Oral",Vitamins & Comb,42.974265429635494,-40.23053826579337,1315.1771529597677,-307.62502766299514,#00ff99
"Multivitamin, Oral",Vitamins & Comb,-26.168535059736513,-42.414927921785846,1246.0343524703956,-309.8094173189876,#00ff99
"Niacin, Intravenous",Vitamins & Comb,22.065463702645076,-42.13673833476251,1294.2683512327771,-309.5312277319643,#00ff99
"Niacin, Oral",Vitamins & Comb,-150.0,-9.972785737593057,1122.202887530132,-277.3672751347948,#00ff99
"Nicotinamide, Injection",Vitamins & Comb,43.92679506405008,-85.39012284216376,1316.1296825941822,-352.7846122393655,#00ff99
"Nicotinamide, Oral",Vitamins & Comb,104.7295913389433,-27.67156445789719,1376.9324788690753,-295.06605385509897,#00ff99
"Omega-3 fatty acids, Oral",Vitamins & Comb,95.54930195724526,-64.35283602205963,1367.7521894873773,-331.7473254192614,#00ff99
"Osbond acid, Oral",Vitamins & Comb,15.304052423291523,-17.737905303607533,1287.5069399534236,-285.1323947008093,#00ff99
"Pantothenic acid, Oral",Vitamins & Comb,57.98508351772202,12.536147356904593,1330.187971047854,-254.85834204029717,#00ff99
"Phylloquinone, Injection",Vitamins & Comb,4.3163762328920825,-88.39274368520786,1276.5192637630241,-355.7872330824096,#00ff99
"Phylloquinone, Oral",Vitamins & Comb,57.93489038163705,-123.84922978716479,1330.1377779117693,-391.24371918436657,#00ff99
"Placebo, Oral",Vitamins & Comb,77.3154953762974,-74.45008716149098,1349.5183829064295,-341.8445765586928,#00ff99
"Prenatal Vitamins, Oral",Vitamins & Comb,38.23120595075798,55.19847784944821,1310.4340934808902,-212.19601154775356,#00ff99
"Proline, Oral",Vitamins & Comb,-8.001455223840452,-29.64589391450265,1264.2014323062917,-297.04038331170443,#00ff99
"Pyridoxal phosphate, Oral",Vitamins & Comb,21.22186002750547,-142.7685577080235,1293.4247475576376,-410.16304710522525,#00ff99
"Pyridoxine, Injection",Vitamins & Comb,63.0264379343929,-65.18161736506615,1335.2293254645251,-332.5761067622679,#00ff99
"Pyridoxine, Oral",Vitamins & Comb,118.4098427723153,-93.34802058560305,1390.6127303024473,-360.7425099828048,#00ff99
"Pyridoxine, Route Not Applicable",Vitamins & Comb,9.787976834229767,-61.35385313747874,1281.9908643643619,-328.7483425346805,#00ff99
"Riboflavin, Injection",Vitamins & Comb,21.24624755115687,-83.97079409351221,1293.449135081289,-351.365283490714,#00ff99
"Riboflavin, Oral",Vitamins & Comb,52.630757882748156,-106.01746958708242,1324.8336454128803,-373.4119589842842,#00ff99
"Schizochytrium DHA oil, Oral",Vitamins & Comb,26.19248792303594,8.433228612870636,1298.395375453168,-258.9612607843311,#00ff99
"Succinic acid, Oral",Vitamins & Comb,101.19403851190813,150.0,1373.3969260420401,-117.39448939720177,#00ff99
